Source, Trig Date ,    Trig Time   ,Origin Date,   Origin Time  ,    Profile  , Status, Cluster,      Y     ,      X     ,    Depth   , MomMag,   PGV  , Stage, P S/N  , S S/N  , Quality,   Error  , Location   , rms Noise
3918,   6/4/2024, 20:13:02.415250,   6/4/2024, 20:13:02.573880,      Primary,2,0,-2220,2390,7120,0.47,187.75,9,20.5,42.5,2.7,1000000,     L2 msmx,6.76
3925,   6/4/2024, 20:13:16.848250,   6/4/2024, 20:13:16.683298,      Primary,2,0,-2270,2320,8050,0.29,187.75,9,6.6,27.6,1.8,1000000,     L2 msmx,6.91
3973,   6/4/2024, 20:14:56.828250,   6/4/2024, 20:14:56.624878,      Primary,2,0,-2100,2280,7720,-0.07,120.09,9,6.4,29.5,1.6,1000000,     L2 msmx,7.1
3980,   6/4/2024, 20:15:05.945250,   6/4/2024, 20:15:05.738802,      Primary,2,0,-2200,2300,7560,0.23,187.75,9,4.6,11.7,1.9,1000000,     L2 msmx,9.12
3987,   6/4/2024, 20:15:19.226750,   6/4/2024, 20:15:18.999210,      Primary,2,0,-690,2470,8890,0.25,187.75,9,7.4,21.4,1.8,1000000,     L2 msmx,7.87
4017,   6/4/2024, 20:16:26.671250,   6/4/2024, 20:16:26.880165,      Primary,2,0,-2110,2180,8100,0.56,187.75,9,10.8,26.1,2.2,1000000,     L2 msmx,6.77
4077,   6/4/2024, 20:18:28.871000,   6/4/2024, 20:18:28.685644,      Primary,2,0,-1360,2150,8140,0,75.54,9,10.3,15.5,2.4,1000000,     L2 msmx,7.95
4082,   6/4/2024, 20:18:42.486000,   6/4/2024, 20:18:42.320045,      Primary,2,0,-910,2510,8450,-0.06,74.71,9,8.9,33.4,2.1,1000000,     L2 msmx,7.56
4450,   6/4/2024, 20:30:53.779250,   6/4/2024, 20:30:53.560970,      Primary,2,0,-2050,2210,8040,0.09,114.54,9,6.4,37.5,1.5,1000000,     L2 msmx,6.58
4514,   6/4/2024, 20:32:55.060500,   6/4/2024, 20:32:54.876968,      Primary,2,0,-1850,2640,8150,-0.26,34.65,9,13.3,30.6,1.7,1000000,     L2 msmx,7.19
4518,   6/4/2024, 20:33:01.565250,   6/4/2024, 20:33:01.401078,      Primary,2,0,-1650,2390,6720,0.16,187.75,9,19.2,65.8,1.2,1000000,     L2 msmx,9.58
4620,   6/4/2024, 20:36:50.003000,   6/4/2024, 20:36:49.798599,      Primary,2,0,-1440,2300,8050,0.19,90.96,9,17.8,40.7,2.9,1000000,     L2 msmx,9.38
4645,   6/4/2024, 20:37:37.345250,   6/4/2024, 20:37:37.482922,      Primary,2,0,-2170,2230,7850,-0.18,66.8,9,4.1,6,1.7,1000000,     L2 msmx,6.5
4773,   6/4/2024, 20:41:53.073750,   6/4/2024, 20:41:53.145214,      Primary,2,0,760,3090,7500,-0.27,48.03,9,4.6,9.8,1.6,1000000,     L2 msmx,6.73
