Source, Trig Date ,    Trig Time   ,Origin Date,   Origin Time  ,    Profile  , Status, Cluster,      Y     ,      X     ,    Depth   , MomMag,   PGV  , Stage, P S/N  , S S/N  , Quality,   Error  , Location   , rms Noise,Matched File
1585,   6/4/2024, 01:07:36.470500,   6/4/2024, 01:07:36.201584,      Primary,2,0,-1150,2430,7000,-0.01,107.98,9,3.8,6.5,1.6,1000000,     L2 msmx,43.73,
1611,   6/4/2024, 01:08:56.367500,   6/4/2024, 01:08:56.190285,      Primary,2,0,-1000,2390,7180,0.27,187.75,9,19.2,43.4,3.2,1000000,     L2 msmx,11.5,
1676,   6/4/2024, 01:11:35.367250,   6/4/2024, 01:11:35.225555,      Primary,2,0,-740,3010,7000,0.33,187.75,9,28.6,55.4,2.6,1000000,     L2 msmx,12.04,
1719,   6/4/2024, 01:13:36.884750,   6/4/2024, 01:13:36.665955,      Primary,2,0,-1210,2510,8180,0.16,181.79,9,7.0,14.8,2.6,1000000,     L2 msmx,10.04,
1824,   6/4/2024, 01:18:09.543250,   6/4/2024, 01:18:09.369786,      Primary,2,0,-990,2390,7170,0.13,187.75,9,14.1,58.4,1.9,1000000,     L2 msmx,8.47,
1900,   6/4/2024, 01:21:02.388750,   6/4/2024, 01:21:02.217443,      Primary,2,0,-1130,2390,6920,0.09,187.75,9,9.2,15.2,3.2,1000000,     L2 msmx,9.62,
1947,   6/4/2024, 01:23:02.040750,   6/4/2024, 01:23:01.870928,      Primary,2,0,-1590,2280,7500,1.71,187.75,9,36.8,44.6,4.9,1000000,     L2 msmx,19.0,
2327,   6/4/2024, 01:39:08.096500,   6/4/2024, 01:39:07.838510,      Primary,2,0,-500,2330,7940,0.07,60.46,9,13.8,10.5,3.1,1000000,     L2 msmx,21.47,
2433,   6/4/2024, 01:43:05.528250,   6/4/2024, 01:43:05.709492,      Primary,2,0,-980,2360,7200,0.3,187.75,9,24.0,34.6,3.5,1000000,     L2 msmx,6.91,
2483,   6/4/2024, 01:44:57.922000,   6/4/2024, 01:44:57.737606,      Primary,2,0,-920,2380,7240,-0.04,121.09,9,8.2,20.4,2.2,1000000,     L2 msmx,9.52,
2610,   6/4/2024, 01:50:28.267000,   6/4/2024, 01:50:28.119583,      Primary,2,0,-1210,2310,7520,0.02,149.2,9,8.4,11.5,2.3,1000000,     L2 msmx,8.73,
2611,   6/4/2024, 01:50:32.582250,   6/4/2024, 01:50:32.401318,      Primary,2,0,-960,2390,7140,0.4,187.75,9,28.9,46.9,3.4,1000000,     L2 msmx,12.29,
2612,   6/4/2024, 01:50:35.571500,   6/4/2024, 01:50:35.398441,      Primary,2,0,-1350,2450,6930,-0.12,139.84,9,4.0,9.2,1.7,1000000,     L2 msmx,8.23,
2622,   6/4/2024, 01:51:02.801750,   6/4/2024, 01:51:03.187957,      Primary,2,0,-1120,2330,7260,0.37,187.75,9,14.2,38.0,3.2,1000000,     L2 msmx,6.73,
2626,   6/4/2024, 01:51:16.195250,   6/4/2024, 01:51:16.009840,      Primary,2,0,-900,2340,7320,0.37,187.75,9,24.3,35.0,3.4,1000000,     L2 msmx,15.91,
2692,   6/4/2024, 01:53:59.800750,   6/4/2024, 01:53:59.616081,      Primary,2,0,-250,2300,7430,-0.04,89.47,9,13.5,20.0,2.4,1000000,     L2 msmx,13.19,
2812,   6/4/2024, 01:58:52.432000,   6/4/2024, 01:58:52.246944,      Primary,2,0,-370,2400,7010,-0.55,72.7,9,5.6,12.5,2.4,1000000,     L2 msmx,9.65,
2865,   6/4/2024, 02:01:16.817250,   6/4/2024, 02:01:16.643501,      Primary,2,0,-1190,2400,7020,0.25,187.75,9,13.1,23.2,3.4,1000000,     L2 msmx,11.1,
2872,   6/4/2024, 02:01:29.646500,   6/4/2024, 02:01:29.455275,      Primary,2,0,-910,2330,7360,0.28,187.75,9,24.5,28.1,3.0,1000000,     L2 msmx,13.39,
2886,   6/4/2024, 02:02:06.199750,   6/4/2024, 02:02:06.440701,      Primary,2,0,-840,2410,7120,0.24,187.75,9,9.5,14.4,2.4,1000000,     L2 msmx,7.69,
2892,   6/4/2024, 02:02:30.870500,   6/4/2024, 02:02:30.701380,      Primary,2,0,-500,2420,6640,0.32,187.75,9,46.0,46.7,3.8,1000000,     L2 msmx,17.31,
3105,   6/4/2024, 02:11:06.247000,   6/4/2024, 02:11:06.058177,      Primary,2,0,-1000,2340,7360,0.15,187.75,9,8.2,14.6,2.3,1000000,     L2 msmx,13.4,
3184,   6/4/2024, 02:14:23.097000,   6/4/2024, 02:14:22.903078,      Primary,2,0,-1790,2600,7490,-0.03,150.85,9,10.3,17.2,2.7,1000000,     L2 msmx,9.6,
3187,   6/4/2024, 02:14:31.142500,   6/4/2024, 02:14:30.962870,      Primary,2,0,-930,2350,7220,0.45,187.75,9,15.8,29.7,3.1,1000000,     L2 msmx,16.47,
3189,   6/4/2024, 02:14:35.974750,   6/4/2024, 02:14:35.689072,      Primary,2,0,-1630,2590,7500,0.07,172.81,9,10.0,15.4,2.9,1000000,     L2 msmx,20.82,
3246,   6/4/2024, 02:16:54.892250,   6/4/2024, 02:16:54.563766,      Primary,2,0,-930,2360,7270,0.3,187.75,9,18.4,35.4,3.0,1000000,     L2 msmx,70.46,
3249,   6/4/2024, 02:17:02.670250,   6/4/2024, 02:17:02.487852,      Primary,2,0,-1270,2430,7080,0.11,187.75,9,9.5,13.3,2.7,1000000,     L2 msmx,9.58,
3267,   6/4/2024, 02:17:43.755250,   6/4/2024, 02:17:43.560757,      Primary,2,0,-150,2390,7350,0.48,187.75,9,36.1,68.8,4.0,1000000,     L2 msmx,22.52,
3308,   6/4/2024, 02:20:34.934250,   6/4/2024, 02:20:34.760895,      Primary,2,0,140,3160,7340,0.15,125.45,9,9.9,22.3,2.0,1000000,     L2 msmx,10.67,
3341,   6/4/2024, 02:22:02.513000,   6/4/2024, 02:22:02.398681,      Primary,2,0,-100,3000,8100,0.29,187.75,9,12.2,17.0,2.2,1000000,     L2 msmx,13.4,
3367,   6/4/2024, 02:23:12.484000,   6/4/2024, 02:23:12.329578,      Primary,2,0,-980,2370,7250,0.17,182.62,9,15.7,18.4,2.4,1000000,     L2 msmx,10.25,
3392,   6/4/2024, 02:24:09.976750,   6/4/2024, 02:24:09.785765,      Primary,2,0,-40,3020,7980,0.27,161.44,9,15.5,32.1,1.8,1000000,     L2 msmx,12.51,
3401,   6/4/2024, 02:24:34.117250,   6/4/2024, 02:24:33.951031,      Primary,2,0,-970,2400,7170,0.46,187.75,9,29.9,59.9,3.4,1000000,     L2 msmx,16.1,
3428,   6/4/2024, 02:25:30.070500,   6/4/2024, 02:25:29.890610,      Primary,2,0,-320,2300,7730,-0.03,94.92,9,6.3,13.7,2.0,1000000,     L2 msmx,8.24,
3470,   6/4/2024, 02:27:02.923750,   6/4/2024, 02:27:02.774747,      Primary,2,0,-680,2290,7960,0.5,187.75,9,31.0,62.6,3.9,1000000,     L2 msmx,21.44,
3471,   6/4/2024, 02:27:03.823750,   6/4/2024, 02:27:03.537486,      Primary,2,0,-940,2370,7290,0.19,169.32,9,7.5,11.7,2.4,1000000,     L2 msmx,76.17,
3498,   6/4/2024, 02:28:09.392500,   6/4/2024, 02:28:09.206538,      Primary,2,0,-1190,2300,7530,-0.14,69.42,9,5.3,9.2,2.4,1000000,     L2 msmx,10.08,
3525,   6/4/2024, 02:29:18.966000,   6/4/2024, 02:29:18.970421,      Primary,2,0,-240,2340,7600,-0.04,96.11,9,14.8,26.6,2.9,1000000,     L2 msmx,8.32,
3597,   6/4/2024, 02:32:33.577750,   6/4/2024, 02:32:33.400925,      Primary,2,0,-970,2350,7300,0.25,187.75,9,11.7,10.8,2.4,1000000,     L2 msmx,25.93,
3650,   6/4/2024, 02:34:51.630750,   6/4/2024, 02:34:51.455830,      Primary,2,0,-890,2410,7130,0.37,187.75,9,8.2,15.1,2.7,1000000,     L2 msmx,16.61,
3652,   6/4/2024, 02:34:55.566250,   6/4/2024, 02:34:55.474766,      Primary,2,0,-1020,2350,7030,0.84,187.75,9,22.7,25.5,4.7,1000000,     L2 msmx,13.64,
3669,   6/4/2024, 02:35:46.402750,   6/4/2024, 02:35:46.298107,      Primary,2,0,-910,2370,7310,0.18,170.88,9,9.0,14.1,2.1,1000000,     L2 msmx,12.81,
3670,   6/4/2024, 02:35:50.064750,   6/4/2024, 02:35:49.882351,      Primary,2,0,-210,2510,7430,-0.85,69.4,9,4.8,8.5,2.3,1000000,     L2 msmx,9.34,
3671,   6/4/2024, 02:35:55.211750,   6/4/2024, 02:35:55.354946,      Primary,2,0,-1150,2440,7000,-0.12,112.52,9,4.0,6.8,1.6,1000000,     L2 msmx,6.95,
3744,   6/4/2024, 02:38:52.885250,   6/4/2024, 02:38:52.812534,      Primary,2,0,-1200,2420,7030,0.26,187.75,9,9.9,25.8,2.9,1000000,     L2 msmx,7.31,
3820,   6/4/2024, 02:42:02.084500,   6/4/2024, 02:42:01.933923,      Primary,2,0,-1080,2380,6910,0.36,187.75,9,16.6,40.5,3.8,1000000,     L2 msmx,10.82,
3844,   6/4/2024, 02:43:01.607000,   6/4/2024, 02:43:01.390515,      Primary,2,0,-1260,2580,8440,0.4,187.75,9,14.5,21.0,2.5,1000000,     L2 msmx,13.58,
3892,   6/4/2024, 02:44:57.799750,   6/4/2024, 02:44:57.749489,      Primary,2,0,-1700,2300,7570,0.44,187.75,9,18.7,27.2,3.9,1000000,     L2 msmx,11.0,
3962,   6/4/2024, 02:47:56.931750,   6/4/2024, 02:47:56.760330,      Primary,2,0,-40,2340,7300,0.11,83.84,9,19.5,16.8,1.9,1000000,     L2 msmx,8.73,
3974,   6/4/2024, 02:48:19.600500,   6/4/2024, 02:48:19.438477,      Primary,2,0,-1400,2420,6960,0.14,187.75,9,4.9,10.0,2.4,1000000,     L2 msmx,9.51,
3975,   6/4/2024, 02:48:22.961500,   6/4/2024, 02:48:23.040413,      Primary,2,0,-140,3210,7350,0.32,187.75,9,10.4,19.7,2.0,1000000,     L2 msmx,7.03,
3989,   6/4/2024, 02:49:02.208000,   6/4/2024, 02:49:02.049513,      Primary,2,0,-1130,2390,7000,0.06,187.75,9,5.2,11.5,2.0,1000000,     L2 msmx,7.62,
4001,   6/4/2024, 02:49:27.121500,   6/4/2024, 02:49:26.933643,      Primary,2,0,-120,2350,7300,0.31,187.75,9,14.8,35.2,2.9,1000000,     L2 msmx,12.92,
4013,   6/4/2024, 02:49:56.829500,   6/4/2024, 02:49:56.928162,      Primary,2,0,-1260,2400,7050,0.22,187.75,9,7.4,17.2,2.9,1000000,     L2 msmx,7.57,
4095,   6/4/2024, 02:53:15.703500,   6/4/2024, 02:53:15.532353,      Primary,2,0,-1230,2420,7090,0.18,187.75,9,6.2,9.9,2.9,1000000,     L2 msmx,22.43,
4151,   6/4/2024, 02:55:17.768000,   6/4/2024, 02:55:17.893124,      Primary,2,0,-1270,2320,7460,0.19,187.75,9,10.5,10.3,2.8,1000000,     L2 msmx,8.34,
4178,   6/4/2024, 02:56:28.458500,   6/4/2024, 02:56:28.288084,      Primary,2,0,-940,2380,7240,0.62,187.75,9,31.7,48.3,3.3,1000000,     L2 msmx,24.83,
4242,   6/4/2024, 02:59:06.975750,   6/4/2024, 02:59:06.807652,      Primary,2,0,-970,2370,7230,0.5,187.75,9,39.2,56.2,4.2,1000000,     L2 msmx,18.12,
4244,   6/4/2024, 02:59:13.723250,   6/4/2024, 02:59:13.554924,      Primary,2,0,-930,2390,7170,0.44,187.75,9,20.5,33.3,3.1,1000000,     L2 msmx,12.23,
4333,   6/4/2024, 03:02:50.801500,   6/4/2024, 03:02:51.032951,      Primary,2,0,-1100,2450,7090,-0.01,119.12,9,6.0,10.0,2.1,1000000,     L2 msmx,9.3,
4415,   6/4/2024, 03:06:12.858000,   6/4/2024, 03:06:12.645558,      Primary,2,0,-1490,2430,8330,0.29,187.75,9,7.4,10.1,2.1,1000000,     L2 msmx,16.31,
4479,   6/4/2024, 03:08:46.710750,   6/4/2024, 03:08:46.528820,      Primary,2,0,-970,2420,7160,-0.13,84.57,9,5.6,9.7,2.1,1000000,     L2 msmx,15.28,
4514,   6/4/2024, 03:10:05.721750,   6/4/2024, 03:10:05.554641,      Primary,2,0,-1240,2420,7050,0.27,187.75,9,8.2,16.8,2.4,1000000,     L2 msmx,8.82,
4538,   6/4/2024, 03:11:01.788000,   6/4/2024, 03:11:01.819474,      Primary,2,0,-1410,2290,7540,-0.14,65.02,9,8.6,13.7,2.9,1000000,     L2 msmx,7.43,
4575,   6/4/2024, 03:12:27.127750,   6/4/2024, 03:12:27.377666,      Primary,2,0,-1090,2400,6900,1.07,187.75,9,18.5,40.9,4.1,1000000,     L2 msmx,9.63,
4614,   6/4/2024, 03:13:58.652750,   6/4/2024, 03:13:58.484215,      Primary,2,0,-1000,2370,7240,0.7,187.75,9,26.3,42.3,3.4,1000000,     L2 msmx,22.62,
4615,   6/4/2024, 03:14:02.090500,   6/4/2024, 03:14:02.306428,      Primary,2,0,-960,2380,7260,0.4,187.75,9,17.2,25.9,3.1,1000000,     L2 msmx,11.57,
4685,   6/4/2024, 03:17:03.915250,   6/4/2024, 03:17:03.743585,      Primary,2,0,-980,2360,7320,0.03,118.76,9,8.1,17.3,2.3,1000000,     L2 msmx,9.58,
4728,   6/4/2024, 03:19:02.744500,   6/4/2024, 03:19:02.564395,      Primary,2,0,-1350,2380,7320,0.06,187.75,9,5.0,7.8,2.9,1000000,     L2 msmx,10.58,
4767,   6/4/2024, 03:20:35.283750,   6/4/2024, 03:20:35.074543,      Primary,2,0,-340,2330,7800,-0.13,58.67,9,7.7,17.3,2.9,1000000,     L2 msmx,9.15,
4778,   6/4/2024, 03:20:59.525500,   6/4/2024, 03:20:59.360653,      Primary,2,0,-1230,2420,7050,-0.01,187.75,9,6.3,13.0,2.0,1000000,     L2 msmx,7.9,
4782,   6/4/2024, 03:21:09.986250,   6/4/2024, 03:21:09.810264,      Primary,2,0,-870,2380,7190,0.13,156.81,9,5.3,8.7,2.1,1000000,     L2 msmx,12.02,
4786,   6/4/2024, 03:21:16.923000,   6/4/2024, 03:21:16.761215,      Primary,2,0,-340,2400,6680,0.1,187.75,9,11.3,21.4,2.5,1000000,     L2 msmx,11.27,
4898,   6/4/2024, 03:25:40.992750,   6/4/2024, 03:25:40.844963,      Primary,2,0,-330,2300,7760,-0.08,187.75,9,5.8,8.2,2.2,1000000,     L2 msmx,9.74,
4939,   6/4/2024, 03:27:21.339750,   6/4/2024, 03:27:21.135628,      Primary,2,0,-810,2310,8400,0.12,85.46,9,7.6,10.6,3.0,1000000,     L2 msmx,9.43,
4953,   6/4/2024, 03:27:49.337500,   6/4/2024, 03:27:49.443901,      Primary,2,0,-840,2160,7700,-0.01,89.43,9,4.4,10.4,2.0,1000000,     L2 msmx,7.72,
5035,   6/4/2024, 03:30:56.634250,   6/4/2024, 03:30:56.470478,      Primary,2,0,-870,2420,6910,0.16,187.75,9,8.5,16.0,2.7,1000000,     L2 msmx,9.86,
5053,   6/4/2024, 03:31:47.300500,   6/4/2024, 03:31:47.108727,      Primary,2,0,-1660,2290,7560,0.21,187.75,9,11.2,40.0,3.6,1000000,     L2 msmx,8.55,
5054,   6/4/2024, 03:31:52.147250,   6/4/2024, 03:31:51.978737,      Primary,2,0,-1000,2360,7260,0.05,103.26,9,7.5,17.1,2.2,1000000,     L2 msmx,11.79,
5123,   6/4/2024, 03:34:39.524000,   6/4/2024, 03:34:39.252148,      Primary,2,0,-1020,2400,7230,0.4,187.75,9,11.1,12.6,2.4,1000000,     L2 msmx,39.3,
5125,   6/4/2024, 03:34:46.227500,   6/4/2024, 03:34:46.075565,      Primary,2,0,210,3240,8520,-0.15,58.94,9,3.8,7.2,1.8,1000000,     L2 msmx,8.73,
5148,   6/4/2024, 03:35:38.234000,   6/4/2024, 03:35:38.245911,      Primary,2,0,-1300,2440,7010,0.18,187.75,9,8.1,14.3,2.7,1000000,     L2 msmx,8.12,
5199,   6/4/2024, 03:37:51.473500,   6/4/2024, 03:37:51.306854,      Primary,2,0,-1030,2400,7170,0.41,187.75,9,13.5,25.1,3.2,1000000,     L2 msmx,10.88,
5200,   6/4/2024, 03:37:53.110500,   6/4/2024, 03:37:52.936813,      Primary,2,0,-1010,2390,7210,0.49,187.75,9,17.1,25.3,2.8,1000000,     L2 msmx,23.27,
5212,   6/4/2024, 03:38:27.538250,   6/4/2024, 03:38:27.355495,      Primary,2,0,-1160,2190,8130,0.1,131.91,9,12.8,16.9,2.0,1000000,     L2 msmx,16.7,
5232,   6/4/2024, 03:39:20.726250,   6/4/2024, 03:39:20.758410,      Primary,2,0,-1430,2300,7530,-0.07,100.51,9,4.8,7.6,2.8,1000000,     L2 msmx,7.14,
5234,   6/4/2024, 03:39:28.178000,   6/4/2024, 03:39:27.998653,      Primary,2,0,-990,2390,7300,-0.1,80.26,9,6.0,11.9,1.9,1000000,     L2 msmx,9.4,
5254,   6/4/2024, 03:40:04.858250,   6/4/2024, 03:40:04.693477,      Primary,2,0,-1130,2440,6980,-0.01,187.75,9,3.7,6.2,1.7,1000000,     L2 msmx,10.27,
5289,   6/4/2024, 03:41:29.867750,   6/4/2024, 03:41:29.755564,      Primary,2,0,-1260,2330,7440,0.33,187.75,9,11.7,18.8,3.7,1000000,     L2 msmx,10.54,
5309,   6/4/2024, 03:42:20.129750,   6/4/2024, 03:42:19.915022,      Primary,2,0,110,2960,8080,0.25,157.36,9,8.7,9.0,1.9,1000000,     L2 msmx,22.86,
5331,   6/4/2024, 03:43:08.984750,   6/4/2024, 03:43:08.823791,      Primary,2,0,-1210,2390,7070,0.4,187.75,9,10.7,20.1,2.5,1000000,     L2 msmx,11.15,
5338,   6/4/2024, 03:43:28.815500,   6/4/2024, 03:43:28.755163,      Primary,2,0,-230,2260,7780,0.41,183.62,9,35.9,36.6,3.9,1000000,     L2 msmx,11.33,
5345,   6/4/2024, 03:43:43.429250,   6/4/2024, 03:43:43.541885,      Primary,2,0,-940,3580,7000,0.68,187.75,9,17.1,28.0,3.6,1000000,     L2 msmx,7.06,
5433,   6/4/2024, 03:47:20.765500,   6/4/2024, 03:47:20.593649,      Primary,2,0,-870,2400,7140,0.11,151.81,9,6.0,11.1,2.4,1000000,     L2 msmx,10.26,
5467,   6/4/2024, 03:48:29.572250,   6/4/2024, 03:48:29.396212,      Primary,2,0,-760,2150,7690,-0.06,75.65,9,4.2,9.8,1.5,1000000,     L2 msmx,9.59,
5471,   6/4/2024, 03:48:39.074500,   6/4/2024, 03:48:38.893955,      Primary,2,0,-320,2310,7750,-0.06,81.96,9,5.3,10.3,1.9,1000000,     L2 msmx,10.72,
5486,   6/4/2024, 03:49:23.621000,   6/4/2024, 03:49:23.457434,      Primary,2,0,-1130,2440,6980,-0.03,183.26,9,6.0,17.4,1.5,1000000,     L2 msmx,6.99,
5498,   6/4/2024, 03:49:47.160500,   6/4/2024, 03:49:46.989925,      Primary,2,0,-1280,2440,7070,0.21,187.75,9,11.5,12.4,2.9,1000000,     L2 msmx,12.87,
5512,   6/4/2024, 03:50:20.791000,   6/4/2024, 03:50:20.749887,      Primary,2,0,-1380,2460,6910,0.0,187.75,9,4.1,9.1,2.1,1000000,     L2 msmx,7.03,
5524,   6/4/2024, 03:50:51.403750,   6/4/2024, 03:50:51.461678,      Primary,2,0,-1050,2390,7220,0.49,187.75,9,11.6,18.5,2.6,1000000,     L2 msmx,7.35,
5530,   6/4/2024, 03:51:03.830750,   6/4/2024, 03:51:03.664445,      Primary,2,0,-1190,2440,6990,0.04,187.75,9,4.7,8.8,2.3,1000000,     L2 msmx,9.58,
5535,   6/4/2024, 03:51:13.125000,   6/4/2024, 03:51:13.056517,      Primary,2,0,-1500,2220,7820,0.46,187.75,9,11.2,19.5,3.4,1000000,     L2 msmx,8.05,
5608,   6/4/2024, 03:54:03.575500,   6/4/2024, 03:54:03.461163,      Primary,2,0,-1100,2430,6900,-0.04,149.52,9,7.4,15.9,2.6,1000000,     L2 msmx,7.63,
5623,   6/4/2024, 03:54:35.118000,   6/4/2024, 03:54:35.114628,      Primary,2,0,-900,2400,7000,0.05,187.75,9,5.2,10.2,1.7,1000000,     L2 msmx,7.3,
5675,   6/4/2024, 03:56:29.662750,   6/4/2024, 03:56:29.483124,      Primary,2,0,-1600,2360,7250,-0.05,107.85,9,6.2,9.0,2.6,1000000,     L2 msmx,10.86,
5761,   6/4/2024, 03:59:51.397750,   6/4/2024, 03:59:51.240417,      Primary,2,0,-1130,2420,6990,0.22,187.75,9,8.0,24.2,2.3,1000000,     L2 msmx,7.47,
5762,   6/4/2024, 03:59:54.678250,   6/4/2024, 03:59:54.512772,      Primary,2,0,-1230,2430,7010,-0.09,171.89,9,5.0,9.7,1.8,1000000,     L2 msmx,8.1,
5775,   6/4/2024, 04:00:31.682250,   6/4/2024, 04:00:31.517427,      Primary,2,0,-1160,2430,7000,0.03,187.75,9,4.8,14.0,1.9,1000000,     L2 msmx,8.08,
5811,   6/4/2024, 04:01:41.403250,   6/4/2024, 04:01:41.249584,      Primary,2,0,-1090,2380,6940,0.74,187.75,9,29.5,47.0,4.0,1000000,     L2 msmx,18.99,
5890,   6/4/2024, 04:04:49.219500,   6/4/2024, 04:04:49.120888,      Primary,2,0,-1230,2400,7030,0.32,187.75,9,9.5,20.1,3.0,1000000,     L2 msmx,9.13,
5977,   6/4/2024, 04:08:02.126000,   6/4/2024, 04:08:01.960161,      Primary,2,0,-1260,2420,7050,0.24,187.75,9,9.3,20.7,2.9,1000000,     L2 msmx,12.09,
6016,   6/4/2024, 04:09:39.136500,   6/4/2024, 04:09:39.000145,      Primary,2,0,-1380,2270,7590,0.07,147.0,9,8.2,13.1,2.7,1000000,     L2 msmx,10.32,
6073,   6/4/2024, 04:11:48.312750,   6/4/2024, 04:11:48.146767,      Primary,2,0,-1160,2450,6970,-0.25,72.42,9,3.8,6.7,1.7,1000000,     L2 msmx,8.56,
6179,   6/4/2024, 04:15:26.381500,   6/4/2024, 04:15:26.175079,      Primary,2,0,-1650,2280,7580,0.06,187.75,9,5.3,8.9,2.5,1000000,     L2 msmx,13.03,
6240,   6/4/2024, 04:17:38.779750,   6/4/2024, 04:17:38.779270,      Primary,2,0,-1140,2230,7650,0.29,187.75,9,13.7,15.7,2.4,1000000,     L2 msmx,10.09,
6304,   6/4/2024, 04:19:55.647250,   6/4/2024, 04:19:55.442062,      Primary,2,0,100,2960,7910,0.16,162.54,9,7.8,13.3,1.3,1000000,     L2 msmx,10.1,
6325,   6/4/2024, 04:20:46.197250,   6/4/2024, 04:20:46.031155,      Primary,2,0,-1160,2450,6990,-0.09,130.08,9,4.8,10.4,1.9,1000000,     L2 msmx,7.9,
6350,   6/4/2024, 04:21:38.948250,   6/4/2024, 04:21:38.787109,      Primary,2,0,-520,2420,6620,0.1,137.92,9,22.1,11.4,2.9,1000000,     L2 msmx,18.97,
6366,   6/4/2024, 04:22:12.317750,   6/4/2024, 04:22:12.152739,      Primary,2,0,-1170,2410,7020,0.04,124.35,9,4.3,7.2,2.4,1000000,     L2 msmx,16.68,
6406,   6/4/2024, 04:23:46.243250,   6/4/2024, 04:23:46.065792,      Primary,2,0,-860,2150,7700,0.02,90.8,9,6.7,14.5,2.1,1000000,     L2 msmx,9.56,
6411,   6/4/2024, 04:24:00.865750,   6/4/2024, 04:24:00.684850,      Primary,2,0,-1390,2370,7340,-0.13,62.72,9,4.7,8.9,2.5,1000000,     L2 msmx,9.98,
6440,   6/4/2024, 04:25:09.242500,   6/4/2024, 04:25:09.083133,      Primary,2,0,-1080,2420,6920,0.0,164.74,9,6.2,13.1,2.6,1000000,     L2 msmx,8.21,
6451,   6/4/2024, 04:25:32.298500,   6/4/2024, 04:25:32.123646,      Primary,2,0,-810,2270,7410,0.11,124.95,9,9.7,17.5,2.0,1000000,     L2 msmx,10.27,
6459,   6/4/2024, 04:25:51.598250,   6/4/2024, 04:25:51.425369,      Primary,2,0,-1000,2420,7160,0.24,187.75,9,6.8,11.0,2.4,1000000,     L2 msmx,12.93,
6551,   6/4/2024, 04:29:21.127000,   6/4/2024, 04:29:21.284657,      Primary,2,0,-1320,2460,6990,0.21,187.75,9,11.4,11.8,2.9,1000000,     L2 msmx,9.88,
6555,   6/4/2024, 04:29:31.296750,   6/4/2024, 04:29:31.346638,      Primary,2,0,-1240,2430,7070,0.08,187.75,9,5.9,10.0,2.6,1000000,     L2 msmx,8.57,
6589,   6/4/2024, 04:30:52.503000,   6/4/2024, 04:30:52.391529,      Primary,2,0,-1600,2310,7480,0.38,187.75,9,12.5,28.7,3.6,1000000,     L2 msmx,8.54,
6647,   6/4/2024, 04:32:52.602000,   6/4/2024, 04:32:52.445702,      Primary,2,0,-1110,2400,6910,0.75,187.75,9,22.2,38.0,4.3,1000000,     L2 msmx,17.52,
