Source, Trig Date ,    Trig Time   ,Origin Date,   Origin Time  ,    Profile  , Status, Cluster,      Y     ,      X     ,    Depth   , MomMag,   PGV  , Stage, P S/N  , S S/N  , Quality,   Error  , Location   , rms Noise
1549,   3/4/2024, 19:28:37.749500,   3/4/2024, 19:28:37.584251,      Primary,2,0,-420,3100,8310,0.2,105.37,4,17.3,41.1,2.3,1000000,     L2 msmx,8.98
1572,   3/4/2024, 19:30:02.855250,   3/4/2024, 19:30:02.694030,      Primary,2,0,-1410,3140,7870,-0.14,69.44,4,15.3,38.4,2,1000000,     L2 msmx,9.3
1573,   3/4/2024, 19:30:04.945250,   3/4/2024, 19:30:04.779745,      Primary,2,0,-1350,3110,8000,0.08,104,4,10,17.4,2.3,1000000,     L2 msmx,12.03
1683,   3/4/2024, 19:35:32.711000,   3/4/2024, 19:35:32.564575,      Primary,2,0,-1000,3260,7680,0.49,262.2,4,38.7,40.9,2.8,1000000,     L2 msmx,22.66
1687,   3/4/2024, 19:35:49.001500,   3/4/2024, 19:35:48.882355,      Primary,2,0,-190,3090,8230,0.26,312.22,4,21.2,44.7,3.1,1000000,     L2 msmx,12.78
1798,   3/4/2024, 19:41:31.117250,   3/4/2024, 19:41:30.952497,      Primary,2,0,-1250,2970,8070,0.59,327.96,4,20.6,55.6,2.7,1000000,     L2 msmx,15.93
1806,   3/4/2024, 19:41:51.971250,   3/4/2024, 19:41:51.669914,      Primary,2,0,-850,2990,8400,0.55,187.75,4,20.4,27.1,2.8,1000000,     L2 msmx,51.7
1864,   3/4/2024, 19:44:50.012500,   3/4/2024, 19:44:49.857899,      Primary,2,0,-400,3180,8090,0.13,144.06,4,29.4,71.9,2.1,1000000,     L2 msmx,10.62
2018,   3/4/2024, 19:51:23.362750,   3/4/2024, 19:51:23.213480,      Primary,2,0,-1210,3290,7630,0.19,333.73,4,34.6,132.9,2.2,1000000,     L2 msmx,11.11
2060,   3/4/2024, 19:53:30.048750,   3/4/2024, 19:53:29.903835,      Primary,2,0,-970,3230,7690,0.46,443.31,4,55.8,122.1,2.4,1000000,     L2 msmx,20.91
2192,   3/4/2024, 20:00:18.860000,   3/4/2024, 20:00:18.761189,      Primary,2,0,-130,3220,7970,0.32,328.25,4,54.5,99.5,2.9,1000000,     L2 msmx,11.46
2332,   3/4/2024, 20:06:57.926250,   3/4/2024, 20:06:57.741714,      Primary,2,0,-1550,3000,8260,0.09,58.53,4,17.7,29.6,2.4,1000000,     L2 msmx,8.62
2397,   3/4/2024, 20:10:00.418750,   3/4/2024, 20:10:00.258798,      Primary,2,0,-390,3050,8240,0.66,467.35,4,18.4,42.1,3.2,1000000,     L2 msmx,12.93
2422,   3/4/2024, 20:11:12.161250,   3/4/2024, 20:11:11.981588,      Primary,2,0,-630,2990,8540,0.19,98.85,4,12.2,18.4,2.7,1000000,     L2 msmx,10.26
2580,   3/4/2024, 20:19:15.711750,   3/4/2024, 20:19:15.538366,      Primary,2,0,-530,3140,8340,0.2,184.53,4,24.8,26.9,2.3,1000000,     L2 msmx,11.78
2596,   3/4/2024, 20:20:02.842000,   3/4/2024, 20:20:02.676980,      Primary,2,0,-1220,2990,8080,0.53,306.56,4,48,75.5,2.9,1000000,     L2 msmx,17.1
2631,   3/4/2024, 20:21:47.831250,   3/4/2024, 20:21:47.672626,      Primary,2,0,-1200,2990,8050,0.22,397.23,4,35.9,122,2.2,1000000,     L2 msmx,13.04
2677,   3/4/2024, 20:24:07.889750,   3/4/2024, 20:24:07.748165,      Primary,2,0,-980,3220,7640,0.38,318.84,4,47.1,68.5,2.6,1000000,     L2 msmx,20.46
2702,   3/4/2024, 20:25:13.257000,   3/4/2024, 20:25:13.353503,      Primary,2,0,-1120,3270,7660,0.04,123.07,4,8.5,17.9,1.8,1000000,     L2 msmx,7.19
2721,   3/4/2024, 20:26:03.149750,   3/4/2024, 20:26:02.998084,      Primary,2,0,-210,3100,8170,0.29,355.66,4,15.2,28.8,3,1000000,     L2 msmx,13.3
2738,   3/4/2024, 20:26:48.015750,   3/4/2024, 20:26:47.865765,      Primary,2,0,-1230,3240,7670,-0.04,138.04,4,9.1,24.2,1.7,1000000,     L2 msmx,9.95
2759,   3/4/2024, 20:27:47.572000,   3/4/2024, 20:27:47.433014,      Primary,2,0,-1170,3240,7650,0.37,289.51,4,55.8,134.1,2.4,1000000,     L2 msmx,12.39
2780,   3/4/2024, 20:28:47.121500,   3/4/2024, 20:28:46.971497,      Primary,2,0,-1170,3340,7710,0.3,187.75,4,14,30.1,2,1000000,     L2 msmx,11.53
2781,   3/4/2024, 20:28:49.745750,   3/4/2024, 20:28:49.584545,      Primary,2,0,-1000,3070,8090,-0.26,61.62,4,13.4,18,1.5,1000000,     L2 msmx,11.3
2796,   3/4/2024, 20:29:39.743000,   3/4/2024, 20:29:39.597206,      Primary,2,0,-440,3250,7930,0.43,187.75,4,20.2,35.2,2.7,1000000,     L2 msmx,15.84
2879,   3/4/2024, 20:33:45.766750,   3/4/2024, 20:33:45.605183,      Primary,2,0,-1200,2980,8040,0.58,379.17,4,16.6,39.9,2.8,1000000,     L2 msmx,18.24
2957,   3/4/2024, 20:37:32.477500,   3/4/2024, 20:37:32.319420,      Primary,2,0,-590,2920,8270,0.15,84.4,4,9.9,28.5,2.7,1000000,     L2 msmx,11.95
3000,   3/4/2024, 20:39:44.810500,   3/4/2024, 20:39:44.639233,      Primary,2,0,-700,3020,8270,0.21,182.55,4,7.3,15,2.3,1000000,     L2 msmx,16.1
3023,   3/4/2024, 20:40:46.016000,   3/4/2024, 20:40:46.209755,      Primary,2,0,-800,2920,8370,0.7,521.9,4,29.3,52.8,2.5,1000000,     L2 msmx,6.76
3122,   3/4/2024, 20:45:30.748250,   3/4/2024, 20:45:30.546465,      Primary,2,0,-1500,3100,8530,-0.16,64.36,4,8.2,30.9,1.8,1000000,     L2 msmx,9.19
3188,   3/4/2024, 20:48:17.107250,   3/4/2024, 20:48:16.963758,      Primary,2,0,-970,3200,7690,0.41,313.24,4,22.4,29.8,2.8,1000000,     L2 msmx,20.98
3205,   3/4/2024, 20:49:08.661250,   3/4/2024, 20:49:08.508780,      Primary,2,0,-290,3150,8130,0.41,439.87,4,13.5,29.1,2.7,1000000,     L2 msmx,11.19
3239,   3/4/2024, 20:51:01.933500,   3/4/2024, 20:51:01.807151,      Primary,2,0,-730,3210,7520,0.51,451.63,4,31.3,87.5,2.7,1000000,     L2 msmx,19.36
3255,   3/4/2024, 20:51:46.915500,   3/4/2024, 20:51:46.776699,      Primary,2,0,-390,3210,7820,0.25,169.83,4,34.3,30.9,2.5,1000000,     L2 msmx,14.12
3420,   3/4/2024, 20:59:00.819250,   3/4/2024, 20:59:00.672452,      Primary,2,0,-90,3210,8010,0.29,390.91,4,20.6,41.3,3,1000000,     L2 msmx,11.99
3566,   3/4/2024, 21:06:10.306000,   3/4/2024, 21:06:10.160282,      Primary,2,0,-1020,3220,7730,0.07,112.31,4,23.8,57.8,2.1,1000000,     L2 msmx,17.08
3582,   3/4/2024, 21:07:02.094250,   3/4/2024, 21:07:01.917404,      Primary,2,0,-1380,2990,8150,-0.02,90.12,4,5.6,8.8,2.2,1000000,     L2 msmx,11.45
3703,   3/4/2024, 21:13:10.340250,   3/4/2024, 21:13:10.175889,      Primary,2,0,-520,3090,8190,0.06,111.6,4,15.7,33,2,1000000,     L2 msmx,8.92
3794,   3/4/2024, 21:17:48.025750,   3/4/2024, 21:17:47.844364,      Primary,2,0,-1120,2820,8560,0.02,81.77,4,17.8,32.3,2.3,1000000,     L2 msmx,8.78
3820,   3/4/2024, 21:18:51.786000,   3/4/2024, 21:18:51.636082,      Primary,2,0,-290,3150,8020,0.24,223.18,4,15.6,26.7,2.6,1000000,     L2 msmx,14.7
3886,   3/4/2024, 21:22:06.529250,   3/4/2024, 21:22:06.390143,      Primary,2,0,-110,3110,8160,0.24,290.12,4,16.6,37.4,2.9,1000000,     L2 msmx,12.74
3964,   3/4/2024, 21:26:33.771500,   3/4/2024, 21:26:33.616421,      Primary,2,0,-230,3110,8140,-0.03,145.3,4,9.4,14.6,2.5,1000000,     L2 msmx,10.49
4113,   3/4/2024, 21:34:36.236250,   3/4/2024, 21:34:36.091743,      Primary,2,0,-1050,3300,7600,0.12,100.05,4,25.9,81.2,2,1000000,     L2 msmx,10.79
4136,   3/4/2024, 21:35:45.724250,   3/4/2024, 21:35:45.589333,      Primary,2,0,-920,3230,7630,0.07,142.18,4,19.4,65,2,1000000,     L2 msmx,12.53
4326,   3/4/2024, 21:45:50.614000,   3/4/2024, 21:45:50.503059,      Primary,2,0,-1520,2990,8140,0.07,168.91,4,23.8,50.3,2.7,1000000,     L2 msmx,9.59
4328,   3/4/2024, 21:45:53.834250,   3/4/2024, 21:45:53.681953,      Primary,2,0,-130,3260,8070,0.57,426.32,4,21,48.9,2.4,1000000,     L2 msmx,19.28
4364,   3/4/2024, 21:48:07.878000,   3/4/2024, 21:48:07.705022,      Primary,2,0,-750,2910,8630,0,65.04,4,30.7,60.4,1.8,1000000,     L2 msmx,8.44
4415,   3/4/2024, 21:51:04.798500,   3/4/2024, 21:51:04.624594,      Primary,2,0,-1510,2940,8270,0.42,384.96,4,74.3,195.9,3.8,1000000,     L2 msmx,15.09
4492,   3/4/2024, 21:55:10.723500,   3/4/2024, 21:55:10.572254,      Primary,2,0,-430,3110,8080,0.2,152.27,4,76.8,260.2,2.2,1000000,     L2 msmx,9.6
4603,   3/4/2024, 22:00:47.066500,   3/4/2024, 22:00:46.965969,      Primary,2,0,-150,3250,8040,0.13,199.01,4,13.4,23.6,2.1,1000000,     L2 msmx,9
4816,   3/4/2024, 22:13:12.878250,   3/4/2024, 22:13:12.723972,      Primary,2,0,-1370,3310,7760,0.32,204.33,4,62.4,148.9,1.7,1000000,     L2 msmx,9.88
5010,   3/4/2024, 22:23:45.622750,   3/4/2024, 22:23:45.485237,      Primary,2,0,-1280,3060,7890,0.32,187.75,4,35,62.8,2.7,1000000,     L2 msmx,14.4
5018,   3/4/2024, 22:24:16.885500,   3/4/2024, 22:24:16.720612,      Primary,2,0,-1450,3080,7900,0.01,226.69,4,19.7,53.9,2.1,1000000,     L2 msmx,9.32
5020,   3/4/2024, 22:24:26.914000,   3/4/2024, 22:24:26.740490,      Primary,2,0,-1310,2800,8330,0.45,257.07,4,49.5,133.3,3.2,1000000,     L2 msmx,13.12
