Source, Trig Date ,    Trig Time   ,Origin Date,   Origin Time  ,    Profile  , Status, Cluster,      Y     ,      X     ,    Depth   , MomMag,   PGV  , Stage, P S/N  , S S/N  , Quality,   Error  , Location   , rms Noise,Matched File
1389,   7/4/2024, 03:18:14.927250,   7/4/2024, 03:18:14.718153,      Primary,2,0,-2290,2300,7850,0.21,148.6,10,34.3,110.6,2.3,1000000,     L2 msmx,8.61,16B_StrainRate_20240407T091804+0000_35156.h5
1450,   7/4/2024, 03:20:18.552750,   7/4/2024, 03:20:18.368460,      Primary,2,0,-2420,2350,7270,0.27,187.75,10,22.1,72.8,2.2,1000000,     L2 msmx,8.19,16B_StrainRate_20240407T092016+0000_35167.h5
1492,   7/4/2024, 03:22:00.260500,   7/4/2024, 03:22:00.098591,      Primary,2,0,-1460,2320,6830,0.03,152.59,10,18.6,32.9,2.4,1000000,     L2 msmx,9.8,16B_StrainRate_20240407T092152+0000_35175.h5
1532,   7/4/2024, 03:23:19.929500,   7/4/2024, 03:23:19.820507,      Primary,2,0,-2280,2240,8070,0.49,187.75,10,16.5,54.5,3.7,1000000,     L2 msmx,8.2,16B_StrainRate_20240407T092316+0000_35182.h5
1645,   7/4/2024, 03:27:06.382250,   7/4/2024, 03:27:06.156775,      Primary,2,0,-2150,2200,8100,-0.08,52.82,10,6.4,13.2,1.8,1000000,     L2 msmx,8.7,16B_StrainRate_20240407T092704+0000_35201.h5
1767,   7/4/2024, 03:31:16.556250,   7/4/2024, 03:31:16.337847,      Primary,2,0,-2420,2350,7830,0.01,151.76,10,10.9,35.5,1.7,1000000,     L2 msmx,8.44,16B_StrainRate_20240407T093116+0000_35222.h5
1829,   7/4/2024, 03:34:34.058250,   7/4/2024, 03:34:33.910648,      Primary,2,0,-2000,2140,7710,0.41,187.75,10,69.9,135.8,1.6,1000000,     L2 msmx,7.97,16B_StrainRate_20240407T093428+0000_35238.h5
2096,   7/4/2024, 03:43:23.716500,   7/4/2024, 03:43:23.539585,      Primary,2,0,-2320,2340,7770,0.37,187.75,10,7.1,15.0,2.5,1000000,     L2 msmx,9.91,16B_StrainRate_20240407T094316+0000_35282.h5
2899,   7/4/2024, 04:13:05.398000,   7/4/2024, 04:13:05.262314,      Primary,2,0,-2000,2130,8140,-0.22,46.85,10,5.8,12.9,1.6,1000000,     L2 msmx,8.23,16B_StrainRate_20240407T101304+0000_35431.h5
3089,   7/4/2024, 04:19:34.177750,   7/4/2024, 04:19:33.974121,      Primary,2,0,-2260,2330,7720,0.22,187.75,10,22.9,70.4,2.6,1000000,     L2 msmx,8.52,16B_StrainRate_20240407T101928+0000_35463.h5
3104,   7/4/2024, 04:20:09.113750,   7/4/2024, 04:20:08.912183,      Primary,2,0,-2210,2310,7830,-0.09,107.94,10,9.3,31.1,1.8,1000000,     L2 msmx,8.94,16B_StrainRate_20240407T102004+0000_35466.h5
3215,   7/4/2024, 04:23:42.391000,   7/4/2024, 04:23:42.195061,      Primary,2,0,-2090,2160,7720,0.4,187.75,10,9.9,27.6,2.4,1000000,     L2 msmx,10.08,16B_StrainRate_20240407T102340+0000_35484.h5
3248,   7/4/2024, 04:24:38.524500,   7/4/2024, 04:24:38.386406,      Primary,2,0,-1090,2480,6350,-0.07,187.75,10,6.8,9.6,1.7,1000000,     L2 msmx,9.16,16B_StrainRate_20240407T102428+0000_35488.h5
3594,   7/4/2024, 04:36:59.089000,   7/4/2024, 04:36:59.037903,      Primary,2,0,200,2950,7430,-0.18,61.1,10,6.4,7.8,1.7,1000000,     L2 msmx,8.26,16B_StrainRate_20240407T103652+0000_35550.h5
3646,   7/4/2024, 04:38:37.039500,   7/4/2024, 04:38:36.877239,      Primary,2,0,-2000,2260,7830,-0.12,92.61,10,3.6,6.5,1.5,1000000,     L2 msmx,9.91,16B_StrainRate_20240407T103828+0000_35558.h5
3891,   7/4/2024, 04:47:25.281750,   7/4/2024, 04:47:25.106216,      Primary,2,0,-2000,2140,8410,0.23,187.75,10,5.9,15.1,1.5,1000000,     L2 msmx,9.1,16B_StrainRate_20240407T104716+0000_35602.h5
3953,   7/4/2024, 04:49:41.997750,   7/4/2024, 04:49:41.827229,      Primary,2,0,-1720,2280,8140,0.32,187.75,10,44.9,77.8,3.1,1000000,     L2 msmx,10.17,16B_StrainRate_20240407T104940+0000_35614.h5
3966,   7/4/2024, 04:50:08.839500,   7/4/2024, 04:50:08.902193,      Primary,2,0,-2380,2410,7350,0.2,187.75,10,13.1,52.5,1.9,1000000,     L2 msmx,7.92,16B_StrainRate_20240407T105004+0000_35616.h5
4080,   7/4/2024, 04:55:09.381750,   7/4/2024, 04:55:09.448383,      Primary,2,0,-2310,2350,7710,-0.03,122.79,10,5.4,12.0,2.1,1000000,     L2 msmx,8.08,16B_StrainRate_20240407T105504+0000_35641.h5
4496,   7/4/2024, 05:10:17.731750,   7/4/2024, 05:10:17.568924,      Primary,2,0,-1820,2290,8110,0.2,187.75,10,22.1,108.9,1.8,1000000,     L2 msmx,8.84,16B_StrainRate_20240407T111016+0000_35717.h5
4826,   7/4/2024, 05:21:59.302250,   7/4/2024, 05:21:59.227306,      Primary,2,0,-1900,2380,6450,0.12,187.75,10,30.3,54.7,1.9,1000000,     L2 msmx,8.18,16B_StrainRate_20240407T112152+0000_35775.h5
4851,   7/4/2024, 05:22:44.029000,   7/4/2024, 05:22:43.906349,      Primary,2,0,-1720,2390,8210,0.18,187.75,10,17.8,47.9,1.7,1000000,     L2 msmx,15.15,16B_StrainRate_20240407T112240+0000_35779.h5
5083,   7/4/2024, 05:31:54.121250,   7/4/2024, 05:31:53.802139,      Primary,2,0,-1940,2550,8250,0.21,187.75,10,5.4,12.5,1.7,1000000,     L2 msmx,23.4,16B_StrainRate_20240407T113152+0000_35825.h5
5106,   7/4/2024, 05:32:44.556250,   7/4/2024, 05:32:44.382576,      Primary,2,0,-2410,2370,7790,-0.01,158.87,10,17.0,65.6,2.1,1000000,     L2 msmx,8.04,16B_StrainRate_20240407T113240+0000_35829.h5
5155,   7/4/2024, 05:34:31.417250,   7/4/2024, 05:34:31.204008,      Primary,2,0,570,3290,8470,0.01,63.94,10,7.1,13.7,1.9,1000000,     L2 msmx,8.88,16B_StrainRate_20240407T113428+0000_35838.h5
5180,   7/4/2024, 05:35:25.180750,   7/4/2024, 05:35:25.013191,      Primary,2,0,-2260,2290,7820,0.41,187.75,10,31.9,60.8,3.6,1000000,     L2 msmx,9.38,16B_StrainRate_20240407T113516+0000_35842.h5
5884,   7/4/2024, 05:58:55.376500,   7/4/2024, 05:58:55.196907,      Primary,2,0,-2300,2200,8060,0.03,122.93,10,40.4,83.7,2.6,1000000,     L2 msmx,8.38,16B_StrainRate_20240407T115852+0000_35960.h5
5940,   7/4/2024, 06:00:59.650500,   7/4/2024, 06:00:59.492653,      Primary,2,0,-2410,2400,7360,0.25,187.75,10,15.9,49.0,1.9,1000000,     L2 msmx,8.38,16B_StrainRate_20240407T120052+0000_35970.h5
5962,   7/4/2024, 06:01:48.566000,   7/4/2024, 06:01:48.388077,      Primary,2,0,-2360,2320,7740,0.19,187.75,10,10.0,28.9,2.4,1000000,     L2 msmx,9.01,16B_StrainRate_20240407T120140+0000_35974.h5
6148,   7/4/2024, 06:08:25.200000,   7/4/2024, 06:08:25.264620,      Primary,2,0,-2000,2080,7910,0.68,187.75,10,31.5,56.5,2.7,1000000,     L2 msmx,8.3,16B_StrainRate_20240407T120816+0000_36007.h5
6170,   7/4/2024, 06:09:10.156000,   7/4/2024, 06:09:09.986160,      Primary,2,0,-2000,2020,8420,-0.25,51.77,10,17.0,14.6,1.5,1000000,     L2 msmx,8.32,16B_StrainRate_20240407T120904+0000_36011.h5
6322,   7/4/2024, 06:14:05.314000,   7/4/2024, 06:14:05.014549,      Primary,2,0,-2000,2090,8120,0.06,113.44,10,8.7,21.2,1.6,1000000,     L2 msmx,25.56,16B_StrainRate_20240407T121404+0000_36036.h5
6483,   7/4/2024, 06:19:47.372500,   7/4/2024, 06:19:47.262310,      Primary,2,0,-250,2470,6440,-0.15,123.34,10,37.1,78.4,1.7,1000000,     L2 msmx,8.14,16B_StrainRate_20240407T121940+0000_36064.h5
6781,   7/4/2024, 06:29:46.653250,   7/4/2024, 06:29:46.503441,      Primary,2,0,-2000,2170,7770,0.41,187.75,10,32.2,55.2,2.2,1000000,     L2 msmx,9.98,16B_StrainRate_20240407T122940+0000_36114.h5
6802,   7/4/2024, 06:30:37.232750,   7/4/2024, 06:30:37.418972,      Primary,2,0,-1100,2480,6350,-0.13,187.75,10,4.2,6.6,1.8,1000000,     L2 msmx,11.5,16B_StrainRate_20240407T123028+0000_36118.h5
6826,   7/4/2024, 06:31:29.077250,   7/4/2024, 06:31:29.244129,      Primary,2,0,-2200,2270,7750,-0.01,87.32,10,9.3,19.9,2.0,1000000,     L2 msmx,8.13,16B_StrainRate_20240407T123128+0000_36123.h5
6832,   7/4/2024, 06:31:43.841750,   7/4/2024, 06:31:43.718079,      Primary,2,0,-160,2420,6320,0.87,187.75,10,22.3,46.9,3.7,1000000,     L2 msmx,11.83,16B_StrainRate_20240407T123140+0000_36124.h5
7070,   7/4/2024, 06:39:34.614750,   7/4/2024, 06:39:34.448090,      Primary,2,0,-2290,2280,7740,0.3,187.75,10,29.6,69.2,3.1,1000000,     L2 msmx,8.64,16B_StrainRate_20240407T123928+0000_36163.h5
7215,   7/4/2024, 06:44:47.462750,   7/4/2024, 06:44:47.589642,      Primary,2,0,490,3230,8610,0.18,100.05,10,8.0,14.8,2.7,1000000,     L2 msmx,8.36,16B_StrainRate_20240407T124440+0000_36189.h5
8092,   7/4/2024, 07:14:55.205000,   7/4/2024, 07:14:55.089287,      Primary,2,0,-1340,2390,6750,-0.25,66.23,10,25.7,54.0,1.6,1000000,     L2 msmx,8.6,16B_StrainRate_20240407T131452+0000_36340.h5
8302,   7/4/2024, 07:22:08.453500,   7/4/2024, 07:22:08.425318,      Primary,2,0,-1100,2450,6290,-0.05,187.75,10,40.9,67.0,1.6,1000000,     L2 msmx,8.78,16B_StrainRate_20240407T132204+0000_36376.h5
8423,   7/4/2024, 07:26:03.692000,   7/4/2024, 07:26:03.639563,      Primary,2,0,110,2180,9310,-0.07,79.57,10,4.3,8.4,1.3,1000000,     L2 msmx,8.85,16B_StrainRate_20240407T132552+0000_36395.h5
8431,   7/4/2024, 07:26:17.811000,   7/4/2024, 07:26:17.659153,      Primary,2,0,-2060,2160,8190,0.06,123.8,10,9.9,34.0,1.6,1000000,     L2 msmx,8.77,16B_StrainRate_20240407T132616+0000_36397.h5
8500,   7/4/2024, 07:28:32.655750,   7/4/2024, 07:28:32.530075,      Primary,2,0,-180,2420,6270,0.79,187.75,10,68.4,70.4,3.1,1000000,     L2 msmx,13.98,16B_StrainRate_20240407T132828+0000_36408.h5
8659,   7/4/2024, 07:34:01.404500,   7/4/2024, 07:34:01.241646,      Primary,2,0,-2260,2320,7760,0.02,153.41,10,23.8,69.6,1.8,1000000,     L2 msmx,9.78,16B_StrainRate_20240407T133352+0000_36435.h5
9017,   7/4/2024, 07:46:33.349750,   7/4/2024, 07:46:33.174206,      Primary,2,0,-2390,2290,7960,0.04,122.61,10,8.9,28.4,1.9,1000000,     L2 msmx,8.46,16B_StrainRate_20240407T134628+0000_36498.h5
9180,   7/4/2024, 07:51:55.178000,   7/4/2024, 07:51:55.080402,      Primary,2,0,-1200,2260,6230,-0.12,136.77,10,8.5,23.2,1.7,1000000,     L2 msmx,8.41,16B_StrainRate_20240407T135152+0000_36525.h5
9216,   7/4/2024, 07:52:53.852250,   7/4/2024, 07:52:53.682602,      Primary,2,0,-2120,2100,8220,0.45,187.75,10,34.5,94.4,2.3,1000000,     L2 msmx,9.91,16B_StrainRate_20240407T135252+0000_36530.h5
9492,   7/4/2024, 08:02:32.768000,   7/4/2024, 08:02:32.590691,      Primary,2,0,-2000,2130,8400,-0.21,42.03,10,5.4,9.1,1.2,1000000,     L2 msmx,8.49,16B_StrainRate_20240407T140228+0000_36578.h5
9502,   7/4/2024, 08:02:53.293750,   7/4/2024, 08:02:53.165516,      Primary,2,0,-1380,2350,6790,-0.15,78.91,10,6.3,15.1,2.4,1000000,     L2 msmx,10.39,16B_StrainRate_20240407T140252+0000_36580.h5
9518,   7/4/2024, 08:03:26.464500,   7/4/2024, 08:03:26.271376,      Primary,2,0,-1770,2520,8510,-0.25,32.35,10,16.2,49.7,1.7,1000000,     L2 msmx,8.13,16B_StrainRate_20240407T140316+0000_36582.h5
9717,   7/4/2024, 08:10:56.846500,   7/4/2024, 08:10:56.813770,      Primary,2,0,-1310,2260,6860,0.1,187.75,10,11.1,40.0,2.2,1000000,     L2 msmx,8.94,16B_StrainRate_20240407T141052+0000_36620.h5
