MD_m,EASTING,NORTHING,TVD_m
722.9352600000001,1097933.9777248818,13987759.343174646,722.813725896
723.956355,1097933.959260433,13987759.28755943,723.834435
724.9774500000001,1097933.9458602362,13987759.243338779,724.85553
725.998545,1097933.9324600394,13987759.19911813,725.876625
727.0196400000001,1097933.9190598426,13987759.15489748,726.89772
728.040735,1097933.9056596458,13987759.11067683,727.9188150000001
729.0618300000001,1097933.8922594488,13987759.066456182,728.9399100000002
730.082925,1097933.878859252,13987759.022235531,729.9610050000001
731.1040200000001,1097933.8654590552,13987758.978014883,730.9821000000002
732.125115,1097933.8417353742,13987758.934588347,732.0031950000001
733.1462100000001,1097933.8109149213,13987758.891707717,733.0242900000002
734.167305,1097933.7800944685,13987758.848827088,734.0453850000001
735.1884000000001,1097933.7492740157,13987758.805946458,735.0664800000002
736.2094950000001,1097933.718453563,13987758.763065828,736.0875750000001
737.23059,1097933.6876331102,13987758.720185198,737.1086700000001
738.2516850000001,1097933.6568126574,13987758.677304568,738.1297650000001
739.27278,1097933.6251209448,13987758.633029921,739.150806888
740.2938750000001,1097933.5876003937,13987758.579429135,740.1714934500002
741.31497,1097933.5500798426,13987758.525828347,741.1921800120001
742.3360650000001,1097933.5125592912,13987758.47222756,742.2128665740001
743.35716,1097933.47503874,13987758.418626772,743.2335531360002
744.3782550000001,1097933.437518189,13987758.365025984,744.2542396980002
745.39935,1097933.3999976378,13987758.311425198,745.2749262600001
746.4204450000001,1097933.3624770867,13987758.25782441,746.2956128220002
747.44154,1097933.33390063,13987758.199751575,747.3165720000002
748.4626350000001,1097933.3097802757,13987758.13945069,748.3376670000002
749.48373,1097933.2856599214,13987758.079149803,749.3587620000002
750.5048250000001,1097933.261539567,13987758.018848917,750.3798570000002
751.52592,1097933.2374192127,13987757.958548032,751.4009520000001
752.5470150000001,1097933.2132988581,13987757.898247145,752.4220470000001
753.56811,1097933.1891785038,13987757.837946258,753.4431420000001
754.5892050000001,1097933.1658817912,13987757.778743561,754.4641533180002
755.6103,1097933.145781496,13987757.723802755,755.4848398800001
756.6313950000001,1097933.1256812008,13987757.668861948,756.5055264420001
757.6524900000001,1097933.1055809055,13987757.613921141,757.526213004
758.6735850000001,1097933.0854806101,13987757.558980335,758.5468995660001
759.6946800000001,1097933.065380315,13987757.504039528,759.567586128
760.715775,1097933.0452800198,13987757.449098721,760.58827269
761.7368700000001,1097933.0251797244,13987757.394157914,761.6089592520001
762.757965,1097933.0060741338,13987757.337227698,762.629949
763.7790600000001,1097932.9873138582,13987757.27960685,763.6510440000001
764.800155,1097932.9685535827,13987757.221986005,764.672139
765.8212500000001,1097932.949793307,13987757.164365157,765.6932340000001
766.842345,1097932.9310330313,13987757.106744312,766.714329
767.8634400000001,1097932.9122727558,13987757.049123464,767.7354240000001
768.884535,1097932.8935124802,13987756.991502618,768.756519
769.9056300000001,1097932.875127047,13987756.936130825,769.7776140000001
770.926725,1097932.8577067913,13987756.886550099,770.798709
771.9478200000001,1097932.8402865354,13987756.83696937,771.8198040000001
772.968915,1097932.8228662794,13987756.787388641,772.840899
773.9900100000001,1097932.8054460236,13987756.737807913,773.8619940000001
775.011105,1097932.7880257678,13987756.688227184,774.883089
776.0322000000001,1097932.7706055117,13987756.638646457,775.9041840000001
777.053295,1097932.753185256,13987756.589065729,776.925279
778.0743900000001,1097932.729195,13987756.54496,777.9460402440001
779.095485,1097932.703734626,13987756.50207937,778.9667268060001
780.1165800000001,1097932.678274252,13987756.45919874,779.9874133680001
781.1376750000001,1097932.652813878,13987756.41631811,781.0080999300001
782.1587700000001,1097932.627353504,13987756.373437481,782.0287864920002
783.1798650000001,1097932.60189313,13987756.33055685,783.0494730540001
784.2009600000001,1097932.576432756,13987756.28767622,784.0701596160002
785.2220550000001,1097932.550497244,13987756.240044212,785.0909910000001
786.24315,1097932.5236968505,13987756.183763385,786.1120860000001
787.2642450000001,1097932.4968964567,13987756.12748256,787.1331810000001
788.28534,1097932.470096063,13987756.071201732,788.1542760000001
789.3064350000001,1097932.4432956693,13987756.014920905,789.1753710000002
790.32753,1097932.4164952757,13987755.958640078,790.1964660000001
791.3486250000001,1097932.389694882,13987755.902359251,791.2175610000002
792.36972,1097932.3628944883,13987755.846078426,792.2386560000001
793.3908150000001,1097932.3360940947,13987755.788602304,793.2593866740002
794.41191,1097932.3092937008,13987755.730981456,794.2800732360001
795.4330050000001,1097932.282493307,13987755.67336061,795.3007597980002
796.4541,1097932.2556929134,13987755.615739765,796.3214463600001
797.4751950000001,1097932.2288925196,13987755.558118917,797.3421329220001
798.49629,1097932.202092126,13987755.500498071,798.362819484
799.5173850000001,1097932.1752917322,13987755.442877224,799.3835060460001
800.53848,1097932.144463307,13987755.38928441,800.4043680000001
801.5595750000001,1097932.1082827756,13987755.341043701,801.4254630000001
802.58067,1097932.072102244,13987755.292802993,802.4465580000001
803.6017650000001,1097932.0359217124,13987755.244562283,803.4676530000002
804.6228600000001,1097931.999741181,13987755.196321575,804.4887480000001
805.6439550000001,1097931.9635606494,13987755.148080867,805.5098430000002
806.6650500000001,1097931.927380118,13987755.099840159,806.5309380000001
807.6861450000001,1097931.8911995864,13987755.05159945,807.5520330000002
808.7072400000001,1097931.8368807873,13987755.018905828,808.5731280000001
809.728335,1097931.7819399803,13987754.986745356,809.594223
810.7494300000001,1097931.7269991732,13987754.954584882,810.6153180000001
811.770525,1097931.672058366,13987754.92242441,811.6364130000001
812.7916200000001,1097931.617117559,13987754.890263937,812.6575080000001
813.812715,1097931.562176752,13987754.858103465,813.6786030000001
814.8338100000001,1097931.507235945,13987754.825942993,814.6996980000001
815.854905,1097931.4435106693,13987754.801215531,815.7205870380001
816.8760000000001,1097931.3711496063,13987754.783795277,816.7412736000001
817.897095,1097931.2987885433,13987754.76637502,817.761960162
818.9181900000001,1097931.2264274803,13987754.748954764,818.7826467240001
819.939285,1097931.1540664174,13987754.731534507,819.8033332860001
820.9603800000001,1097931.0817053544,13987754.714114252,820.8240198480001
821.981475,1097931.0093442912,13987754.696693996,821.8447064100001
823.0025700000001,1097930.9367597636,13987754.67927374,822.8653929720001
824.023665,1097930.8590386221,13987754.661853485,823.886079534
825.0447600000001,1097930.7813174804,13987754.644433228,824.9067660960001
826.065855,1097930.7035963386,13987754.627012972,825.927452658
827.0869500000001,1097930.625875197,13987754.609592717,826.9481392200001
828.1080450000001,1097930.5481540551,13987754.59217246,827.9688257820001
829.1291400000001,1097930.4704329134,13987754.574752206,828.9895123440001
830.1502350000001,1097930.3927117717,13987754.55733195,830.010198906
831.1713300000001,1097930.3118865355,13987754.538359646,831.0308854680001
832.1924250000001,1097930.228805315,13987754.51825935,832.0515720300001
833.21352,1097930.1457240945,13987754.498159057,833.072258592
834.2346150000001,1097930.062642874,13987754.478058761,834.0929451540001
835.25571,1097929.9795616537,13987754.457958465,835.113631716
836.2768050000001,1097929.8964804332,13987754.43785817,836.1343182780001
837.2979,1097929.8133992127,13987754.417757874,837.1550048400001
838.3189950000001,1097929.731411122,13987754.397345256,838.1757390000001
839.34009,1097929.6577100393,13987754.374564921,839.1968340000001
840.3611850000001,1097929.5840089566,13987754.351784587,840.2179290000001
841.38228,1097929.510307874,13987754.329004252,841.2390240000001
842.4033750000001,1097929.4366067913,13987754.306223918,842.2601190000001
843.42447,1097929.3629057086,13987754.283443583,843.2812140000001
844.4455650000001,1097929.2892046259,13987754.260663249,844.3023090000002
845.46666,1097929.2155035431,13987754.237882914,845.3234040000001
846.4877550000001,1097929.1514419685,13987754.218607854,846.3442318980002
847.50885,1097929.0924811023,13987754.2011876,847.3649184600001
848.5299450000001,1097929.0335202361,13987754.183767343,848.3856050220002
849.5510400000001,1097928.97455937,13987754.166347086,849.4062915840001
850.5721350000001,1097928.915598504,13987754.14892683,850.4269781460001
851.5932300000001,1097928.8566376378,13987754.131506575,851.447664708
852.6143250000001,1097928.7976767716,13987754.114086319,852.4683512700001
853.6354200000001,1097928.7397417324,13987754.099743543,853.4891160000001
854.6565150000001,1097928.686140945,13987754.098403523,854.5102110000001
855.6776100000001,1097928.6325401575,13987754.097063504,855.5313060000001
856.698705,1097928.57893937,13987754.095723484,856.552401
857.7198000000001,1097928.5253385827,13987754.094383465,857.5734960000001
858.740895,1097928.4717377953,13987754.093043445,858.594591
859.7619900000001,1097928.4181370079,13987754.091703424,859.6156860000001
860.783085,1097928.3645362207,13987754.090363406,860.636781
861.8041800000001,1097928.3070289765,13987754.098789528,861.6578760000001
862.825275,1097928.2480681103,13987754.110849705,862.678971
863.8463700000001,1097928.1891072441,13987754.122909881,863.7000660000001
864.867465,1097928.130146378,13987754.13497006,864.721161
865.8885600000001,1097928.0711855118,13987754.147030236,865.7422560000001
866.909655,1097928.0122246456,13987754.159090413,866.7633510000001
867.9307500000001,1097927.9532637794,13987754.17115059,867.7844460000001
868.951845,1097927.8935894093,13987754.18392427,868.8054322620001
869.9729400000001,1097927.8319485039,13987754.198664488,869.8261188240001
870.994035,1097927.7703075984,13987754.213404704,870.8468053860001
872.0151300000001,1097927.708666693,13987754.228144921,871.8674919480002
873.0362250000001,1097927.6470257873,13987754.242885137,872.8881785100001
874.0573200000001,1097927.5853848818,13987754.257625354,873.9088650720001
875.0784150000001,1097927.5237439764,13987754.27236557,874.9295516340002
876.0995100000001,1097927.462103071,13987754.287105786,875.9502381960002
877.1206050000001,1097927.397231437,13987754.301846003,876.9712530000002
878.1417000000001,1097927.3315704723,13987754.31658622,877.9923480000002
879.1627950000001,1097927.2659095079,13987754.331326436,879.0134430000002
880.18389,1097927.2002485432,13987754.346066654,880.0345380000001
881.2049850000001,1097927.1345875787,13987754.36080687,881.0556330000002
882.22608,1097927.0689266142,13987754.375547087,882.0767280000001
883.2471750000001,1097927.0032656495,13987754.390287304,883.0978230000002
884.26827,1097926.9389758268,13987754.403199332,884.1187786920001
885.2893650000001,1097926.8773349212,13987754.41257947,885.1394652540001
886.31046,1097926.8156940157,13987754.421959607,886.160151816
887.3315550000001,1097926.7540531103,13987754.431339744,887.1808383780001
888.35265,1097926.6924122048,13987754.440719882,888.20152494
889.3737450000001,1097926.6307712991,13987754.45010002,889.222211502
890.39484,1097926.5691303937,13987754.459480159,890.242898064
891.4159350000001,1097926.5074894882,13987754.468860297,891.263584626
892.43703,1097926.4576206298,13987754.473531615,892.28463
893.4581250000001,1097926.4093799212,13987754.477551674,893.305725
894.47922,1097926.3611392125,13987754.481571732,894.32682
895.5003150000001,1097926.3128985038,13987754.485591792,895.3479150000001
896.5214100000001,1097926.2646577952,13987754.489611851,896.36901
897.5425050000001,1097926.2164170865,13987754.493631909,897.3901050000001
898.5636000000001,1097926.168176378,13987754.497651968,898.4112
899.5846950000001,1097926.1232797243,13987754.507245453,899.4322950000001
900.6057900000001,1097926.0830791339,13987754.52466571,900.45339
901.6268850000001,1097926.0428785433,13987754.542085964,901.4744850000001
902.6479800000001,1097926.0026779526,13987754.55950622,902.49558
903.669075,1097925.9624773622,13987754.576926477,903.516675
904.6901700000001,1097925.9222767716,13987754.594346734,904.53777
905.711265,1097925.8820761812,13987754.611766988,905.558865
906.7323600000001,1097925.8418755906,13987754.629187245,906.57996
907.753455,1097925.7927325,13987754.65044,907.600665618
908.7745500000001,1097925.7431517716,13987754.671880316,908.62135218
909.795645,1097925.6935710434,13987754.69332063,909.642038742
910.8167400000001,1097925.643990315,13987754.714760944,910.662725304
911.837835,1097925.5944095866,13987754.73620126,911.6834118659999
912.8589300000001,1097925.5448288582,13987754.757641574,912.7040984280001
913.880025,1097925.4952481298,13987754.779081888,913.72478499
914.9011200000001,1097925.447640315,13987754.795918738,914.745672
915.922215,1097925.4020796455,13987754.807978917,915.766767
916.9433100000001,1097925.3565189764,13987754.820039093,916.787862
917.964405,1097925.310958307,13987754.832099272,917.808957
918.9855000000001,1097925.2653976376,13987754.844159449,918.830052
920.0065950000001,1097925.2198369685,13987754.856219627,919.851147
921.0276900000001,1097925.174276299,13987754.868279804,920.872242
922.0487850000001,1097925.1290178346,13987754.880453307,921.893337
923.0698800000001,1097925.0941773227,13987754.896533543,922.914432
924.0909750000001,1097925.059336811,13987754.91261378,923.935527
925.1120700000001,1097925.0244962992,13987754.928694015,924.956622
926.1331650000001,1097924.9896557874,13987754.944774251,925.977717
927.15426,1097924.9548152757,13987754.96085449,926.9988119999999
928.1753550000001,1097924.9199747639,13987754.976934725,928.019907
929.19645,1097924.885134252,13987754.993014961,929.0410019999999
930.2175450000001,1097924.8457461419,13987755.006821398,930.062097
931.23864,1097924.802865512,13987755.018881574,931.0831919999999
932.2597350000001,1097924.759984882,13987755.030941753,932.104287
933.28083,1097924.717104252,13987755.04300193,933.125382
934.3019250000001,1097924.674223622,13987755.055062106,934.1464770000001
935.32302,1097924.6313429922,13987755.067122282,935.1675720000001
936.3441150000001,1097924.5884623623,13987755.07918246,936.1886670000001
937.36521,1097924.545857874,13987755.090966497,937.2097620000001
938.3863050000001,1097924.5056572836,13987755.100346634,938.2308570000001
939.4074,1097924.465456693,13987755.109726772,939.2519520000001
940.4284950000001,1097924.4252561023,13987755.11910691,940.2730470000001
941.4495900000001,1097924.3850555117,13987755.128487047,941.2941420000001
942.4706850000001,1097924.3448549213,13987755.137867184,942.3152370000001
943.4917800000001,1097924.3046543307,13987755.147247324,943.3363320000001
944.5128750000001,1097924.26445374,13987755.156627461,944.3574270000001
945.5339700000001,1097924.2285442913,13987755.174589882,945.3782604120001
946.5550650000001,1097924.1950437992,13987755.197370216,946.3989469740002
947.5761600000001,1097924.1615433071,13987755.22015055,947.4196335360001
948.5972550000001,1097924.128042815,13987755.242930885,948.4403200980001
949.6183500000001,1097924.094542323,13987755.26571122,949.4610066600002
950.639445,1097924.0610418308,13987755.288491555,950.4816932220001
951.6605400000001,1097924.0275413387,13987755.31127189,951.5023797840001
952.681635,1097923.9928490156,13987755.333337126,952.5231390000001
953.7027300000001,1097923.9526484252,13987755.352097401,953.5442340000002
954.723825,1097923.9124478346,13987755.370857676,954.5653290000001
955.7449200000001,1097923.872247244,13987755.389617953,955.5864240000002
956.766015,1097923.8320466536,13987755.408378229,956.6075190000001
957.7871100000001,1097923.791846063,13987755.427138504,957.6286140000002
958.808205,1097923.7516454724,13987755.44589878,958.6497090000001
959.8293000000001,1097923.7114448817,13987755.464659056,959.6708040000002
960.850395,1097923.6750783857,13987755.484377855,960.6918990000001
961.8714900000001,1097923.640237874,13987755.50447815,961.7129940000002
962.892585,1097923.6053973623,13987755.524578445,962.7340890000002
963.9136800000001,1097923.5705568504,13987755.54467874,963.7551840000002
964.9347750000001,1097923.5357163385,13987755.564779036,964.7762790000002
965.9558700000001,1097923.5008758267,13987755.58487933,965.7973740000002
966.9769650000001,1097923.4660353148,13987755.604979625,966.8184690000002
967.9980600000001,1097923.4308561417,13987755.62745055,967.8395640000002
969.0191550000001,1097923.3946756101,13987755.656930983,968.8606590000002
970.0402500000001,1097923.3584950787,13987755.686411416,969.8817540000002
971.0613450000001,1097923.3223145471,13987755.71589185,970.9028490000002
972.0824400000001,1097923.2861340158,13987755.745372282,971.9239440000001
973.1035350000001,1097923.2499534842,13987755.774852715,972.9450390000001
974.1246300000001,1097923.2137729528,13987755.804333149,973.9661340000001
975.1457250000001,1097923.1775924212,13987755.833813582,974.9872290000001
976.16682,1097923.1403530708,13987755.852705827,976.008324
977.1879150000001,1097923.1028325197,13987755.868786063,977.0294190000001
978.20901,1097923.0653119683,13987755.8848663,978.050514
979.2301050000001,1097923.0277914172,13987755.900946535,979.0716090000001
980.2512,1097922.990270866,13987755.917026773,980.092704
981.2722950000001,1097922.952750315,13987755.93310701,981.1137990000001
982.29339,1097922.9152297636,13987755.949187245,982.134894
983.3144850000001,1097922.8803429527,13987755.965706438,983.1558552060001
984.33558,1097922.8508625196,13987755.983126694,984.176541768
985.3566750000001,1097922.8213820865,13987756.000546949,985.19722833
986.37777,1097922.7919016534,13987756.017967205,986.2179148920001
987.3988650000001,1097922.7624212203,13987756.03538746,987.2386014540001
988.4199600000001,1097922.7329407872,13987756.052807717,988.259288016
989.4410550000001,1097922.7034603544,13987756.070227973,989.2799745780001
990.4621500000001,1097922.6739799213,13987756.087648228,990.30066114
991.4832450000001,1097922.6526132873,13987756.11202317,991.3217010000001
992.5043400000001,1097922.632512992,13987756.137483543,992.342796
993.5254350000001,1097922.6124126967,13987756.162943916,993.3638910000001
994.5465300000001,1097922.5923124016,13987756.18840429,994.384986
995.5676250000001,1097922.5722121063,13987756.213864665,995.4060810000001
996.5887200000001,1097922.552111811,13987756.23932504,996.427176
997.6098150000001,1097922.5320115157,13987756.264785413,997.4482710000001
998.6309100000001,1097922.5140682284,13987756.290245786,998.469366
999.652005,1097922.4993280119,13987756.315706162,999.490461
1000.6731000000001,1097922.4845877953,13987756.341166535,1000.511556
1001.694195,1097922.4698475788,13987756.366626909,1001.532651
1002.7152900000001,1097922.4551073622,13987756.392087284,1002.553746
1003.736385,1097922.4403671457,13987756.417547658,1003.574841
1004.7574800000001,1097922.4256269292,13987756.443008032,1004.595936
1005.778575,1097922.4108867126,13987756.468468405,1005.617031
1006.7996700000001,1097922.393627677,13987756.49392878,1006.638126
1007.820765,1097922.3762074213,13987756.519389154,1007.659221
1008.8418600000001,1097922.3587871653,13987756.544849528,1008.6803160000001
1009.862955,1097922.3413669094,13987756.570309902,1009.701411
1010.8840500000001,1097922.3239466536,13987756.595770275,1010.7225060000001
1011.9051450000001,1097922.3065263976,13987756.62123065,1011.743601
1012.9262400000001,1097922.2891061418,13987756.646691024,1012.7646960000001
1013.9473350000001,1097922.2742440747,13987756.66959321,1013.785791
1014.9684300000001,1097922.2621838977,13987756.689693505,1014.8068860000001
1015.9895250000001,1097922.2501237204,13987756.709793799,1015.827981
1017.0106200000001,1097922.2380635433,13987756.729894094,1016.8490760000001
1018.0317150000001,1097922.226003366,13987756.74999439,1017.870171
1019.0528100000001,1097922.213943189,13987756.770094685,1018.8912660000001
1020.0739050000001,1097922.2018830117,13987756.79019498,1019.912361
1021.0950000000001,1097922.1899409448,13987756.810236221,1020.9334560000001
1022.1160950000001,1097922.1859208858,13987756.826316457,1021.954551
1023.13719,1097922.1819008267,13987756.842396693,1022.975646
1024.158285,1097922.1778807677,13987756.85847693,1023.9967409999999
1025.17938,1097922.1738607085,13987756.874557165,1025.017836
1026.200475,1097922.1698406495,13987756.890637401,1026.038931
1027.2215700000002,1097922.1658205905,13987756.906717638,1027.060026
1028.242665,1097922.1618005314,13987756.922797874,1028.081121
1029.26376,1097922.16591874,13987756.936658582,1029.102216
1030.284855,1097922.1766388975,13987756.94871876,1030.123311
1031.3059500000002,1097922.187359055,13987756.960778937,1031.1444060000001
1032.327045,1097922.1980792126,13987756.972839113,1032.165501
1033.34814,1097922.20879937,13987756.984899292,1033.1865959999998
1034.3692350000001,1097922.2195195276,13987756.996959468,1034.2076909999998
1035.3903300000002,1097922.230239685,13987757.009019645,1035.228786
1036.411425,1097922.2420396653,13987757.02011998,1036.2498809999997
1037.43252,1097922.26482,13987757.02146,1037.2709759999998
1038.4536150000001,1097922.2876003345,13987757.022800019,1038.2920709999999
1039.4747100000002,1097922.3103806693,13987757.02414004,1039.313166
1040.495805,1097922.333161004,13987757.025480058,1040.334261
1041.5169,1097922.3559413385,13987757.026820078,1041.355356
1042.5379950000001,1097922.3787216733,13987757.028160097,1042.376451
1043.5590900000002,1097922.4015020079,13987757.029500118,1043.3975460000001
1044.580185,1097922.4268027558,13987757.02579931,1044.418641
1045.60128,1097922.4536031496,13987757.019099211,1045.439736
1046.6223750000001,1097922.4804035432,13987757.012399115,1046.460831
1047.64347,1097922.507203937,13987757.005699016,1047.481926
1048.664565,1097922.5340043306,13987756.998998918,1048.503021
1049.68566,1097922.5608047245,13987756.99229882,1049.524116
1050.7067550000002,1097922.5876051183,13987756.98559872,1050.545211
1051.72785,1097922.6161677167,13987756.978458071,1051.566306
1052.748945,1097922.6536882678,13987756.969077934,1052.587401
1053.77004,1097922.691208819,13987756.959697796,1053.608496
1054.7911350000002,1097922.72872937,13987756.950317658,1054.6295910000001
1055.81223,1097922.7662499212,13987756.94093752,1055.650686
1056.833325,1097922.8037704723,13987756.931557382,1056.671781
1057.8544200000001,1097922.8412910237,13987756.922177244,1057.692876
1058.8755150000002,1097922.8788115748,13987756.912797106,1058.7139710000001
1059.89661,1097922.917272559,13987756.902476536,1059.734779356
1060.917705,1097922.9561331298,13987756.891756378,1060.755465918
1061.9388000000001,1097922.9949937006,13987756.88103622,1061.77615248
1062.9598950000002,1097923.0338542715,13987756.870316064,1062.7968390420003
1063.98099,1097923.0727148424,13987756.859595906,1063.8175256040001
1065.002085,1097923.1115754133,13987756.848875748,1064.8382121660002
1066.0231800000001,1097923.1504359841,13987756.83815559,1065.8588987280002
1067.0442750000002,1097923.1902582676,13987756.82679429,1066.8796830000003
1068.06537,1097923.2331388977,13987756.813394094,1067.9007780000002
1069.086465,1097923.2760195276,13987756.799993899,1068.9218730000002
1070.1075600000001,1097923.3189001575,13987756.786593702,1069.9429680000003
1071.128655,1097923.3617807874,13987756.773193505,1070.964063
1072.14975,1097923.4046614172,13987756.759793308,1071.985158
1073.170845,1097923.4475420471,13987756.74639311,1073.006253
1074.1919400000002,1097923.4904226772,13987756.732992914,1074.027348
1075.213035,1097923.5374662206,13987756.724796358,1075.048443
1076.23413,1097923.5857069292,13987756.71809626,1076.069538
1077.255225,1097923.6339476379,13987756.711396161,1077.090633
1078.2763200000002,1097923.6821883465,13987756.704696063,1078.1117280000003
1079.297415,1097923.7304290552,13987756.697995964,1079.1328230000001
1080.31851,1097923.7786697638,13987756.691295866,1080.1539180000002
1081.3396050000001,1097923.8269104725,13987756.684595767,1081.1750130000003
1082.3607000000002,1097923.874309449,13987756.681683464,1082.1961080000003
1083.381795,1097923.9198701181,13987756.687043544,1083.2172030000002
1084.40289,1097923.9654307875,13987756.692403622,1084.2382980000002
1085.4239850000001,1097924.0109914567,13987756.6977637,1085.2593930000003
1086.4450800000002,1097924.056552126,13987756.70312378,1086.280488
1087.466175,1097924.1021127952,13987756.708483858,1087.301583
1088.48727,1097924.1476734646,13987756.713843938,1088.322678
1089.5083650000001,1097924.1932341338,13987756.719204016,1089.343773
1090.5294600000002,1097924.2399358267,13987756.721141024,1090.3648680000001
1091.550555,1097924.2868365156,13987756.722481044,1091.385963
1092.57165,1097924.3337372048,13987756.723821064,1092.407058
1093.5927450000001,1097924.3806378937,13987756.725161083,1093.4281530000003
1094.61384,1097924.4275385826,13987756.726501103,1094.4492480000001
1095.634935,1097924.4744392717,13987756.727841122,1095.4703430000002
1096.65603,1097924.5213399606,13987756.729181143,1096.4914380000002
1097.6771250000002,1097924.5630290355,13987756.72583071,1097.5123741500004
1098.69822,1097924.5965295276,13987756.715110552,1098.5330607120002
1099.719315,1097924.6300300197,13987756.704390394,1099.5537472740002
1100.74041,1097924.6635305118,13987756.693670237,1100.574433836
1101.7615050000002,1097924.697031004,13987756.68295008,1101.595120398
1102.7826,1097924.730531496,13987756.672229921,1102.6158069599999
1103.803695,1097924.7640319883,13987756.661509763,1103.636493522
1104.8247900000001,1097924.7975324804,13987756.650789607,1104.657180084
1105.8458850000002,1097924.8322742914,13987756.635104174,1105.678245
1106.86698,1097924.8671148033,13987756.619023938,1106.69934
1107.888075,1097924.901955315,13987756.602943702,1107.720435
1108.9091700000001,1097924.9367958268,13987756.586863464,1108.7415300000002
1109.9302650000002,1097924.9716363386,13987756.570783228,1109.7626250000003
1110.95136,1097925.0064768505,13987756.554702992,1110.7837200000001
1111.972455,1097925.0413173623,13987756.538622756,1111.8048150000002
1112.9935500000001,1097925.0780222442,13987756.52254252,1112.8259100000002
1114.0146450000002,1097925.116882815,13987756.506462283,1113.8470050000003
1115.03574,1097925.155743386,13987756.490382047,1114.8681000000001
1116.056835,1097925.1946039568,13987756.474301811,1115.8891950000002
1117.0779300000002,1097925.2334645276,13987756.458221575,1116.91029
1118.099025,1097925.2723250985,13987756.44214134,1117.9313849999999
1119.12012,1097925.3111856694,13987756.426061103,1118.95248
1120.141215,1097925.3500478347,13987756.409987245,1119.973575
1121.1623100000002,1097925.3902484253,13987756.399267087,1120.99467
1122.183405,1097925.4304490157,13987756.388546929,1122.0157649999999
1123.2045,1097925.4706496063,13987756.377826773,1123.03686
1124.225595,1097925.510850197,13987756.367106615,1124.0579550000002
1125.2466900000002,1097925.5510507873,13987756.356386457,1125.0790500000003
1126.267785,1097925.591251378,13987756.345666299,1126.100145
1127.28888,1097925.6314519683,13987756.334946143,1127.1212400000002
1128.3099750000001,1097925.672374311,13987756.32639124,1128.1423350000002
1129.3310700000002,1097925.7139149213,13987756.319691142,1129.1634300000003
1130.352165,1097925.7554555314,13987756.312991044,1130.1845250000001
1131.37326,1097925.7969961416,13987756.306290945,1131.2056200000002
1132.3943550000001,1097925.838536752,13987756.299590847,1132.226715
1133.4154500000002,1097925.880077362,13987756.292890748,1133.24781
1134.436545,1097925.9216179724,13987756.28619065,1134.268905
1135.45764,1097925.9630566929,13987756.279898109,1135.289968944
1136.4787350000001,1097926.0032572835,13987756.27855809,1136.310655506
1137.4998300000002,1097926.043457874,13987756.27721807,1137.3313420680001
1138.520925,1097926.0836584645,13987756.275878051,1138.35202863
1139.54202,1097926.123859055,13987756.27453803,1139.372715192
1140.5631150000002,1097926.1640596457,13987756.27319801,1140.3934017540003
1141.58421,1097926.2042602361,13987756.271857992,1141.414088316
1142.605305,1097926.2444608267,13987756.270517971,1142.434774878
1143.6264,1097926.2805511812,13987756.269177953,1143.4557120000002
1144.6474950000002,1097926.3140516733,13987756.267837932,1144.4768070000002
1145.66859,1097926.3475521654,13987756.266497914,1145.497902
1146.689685,1097926.3810526575,13987756.265157893,1146.5189970000001
1147.71078,1097926.4145531496,13987756.263817873,1147.540092
1148.7318750000002,1097926.4480536417,13987756.262477854,1148.561187
1149.75297,1097926.4815541338,13987756.261137834,1149.5822819999999
1150.774065,1097926.514852441,13987756.259595629,1150.603377
1151.7951600000001,1097926.5470129135,13987756.25691559,1151.624472
1152.8162550000002,1097926.5791733859,13987756.25423555,1152.645567
1153.83735,1097926.6113338582,13987756.251555512,1153.6666619999999
1154.858445,1097926.6434943308,13987756.248875473,1154.6877570000001
1155.8795400000001,1097926.6756548032,13987756.246195434,1155.7088520000002
1156.9006350000002,1097926.7078152755,13987756.243515395,1156.7299470000003
1157.92173,1097926.7399757481,13987756.240835354,1157.751042
1158.942825,1097926.7785926182,13987756.237232972,1158.7721370000002
1159.9639200000001,1097926.8201332283,13987756.233212914,1159.7932320000002
1160.9850150000002,1097926.8616738387,13987756.229192855,1160.8143270000003
1162.00611,1097926.9032144488,13987756.225172795,1161.835422
1163.027205,1097926.9447550592,13987756.221152738,1162.856517
1164.0483000000002,1097926.9862956693,13987756.217132678,1163.877612
1165.069395,1097927.0278362795,13987756.213112619,1164.8987069999998
1166.09049,1097927.0690744095,13987756.207882639,1165.919802
1167.111585,1097927.1092750002,13987756.198502501,1166.940897
1168.1326800000002,1097927.1494755906,13987756.189122364,1167.961992
1169.153775,1097927.1896761812,13987756.179742225,1168.9830869999998
1170.17487,1097927.2298767718,13987756.170362087,1170.0041820000001
1171.1959650000001,1097927.2700773622,13987756.16098195,1171.0252770000002
1172.2170600000002,1097927.3102779528,13987756.151601812,1172.0463720000002
1173.238155,1097927.3504785434,13987756.142221674,1173.067467
1174.25925,1097927.3886338584,13987756.134886812,1174.0885620000001
1175.2803450000001,1097927.4261544095,13987756.128186714,1175.1096570000002
1176.3014400000002,1097927.4636749607,13987756.121486615,1176.1307520000003
1177.322535,1097927.5011955118,13987756.114786517,1177.1518469999999
1178.34363,1097927.538716063,13987756.108086418,1178.172942
1179.3647250000001,1097927.576236614,13987756.10138632,1179.194037
