MD_m,EASTING_m,NORTHING_m,TVD_m
105.172785,334642.7461702819,4263471.087095642,105.16975597562238
106.19388000000001,334642.7601800531,4263471.088239135,106.19083993861194
107.21497500000001,334642.77412352903,4263471.089975938,107.21191617680354
108.23607000000001,334642.78792884445,4263471.092272757,108.23298682444127
109.25716500000001,334642.8015459633,4263471.095055828,109.25405721483442
110.27826,334642.8149256952,4263471.098249819,110.27513280526095
111.299355,334642.8280188502,4263471.101779397,111.29621905299891
112.32045000000001,334642.84077623766,4263471.105569226,112.31732141532625
113.34154500000001,334642.8531486676,4263471.1095439745,113.33844534952095
114.36264000000001,334642.8650869528,4263471.11362831,114.35959631186644
115.38373500000002,334642.8765574661,4263471.117749439,115.38077461170015
116.40483,334642.8875783952,4263471.121843019,116.40196341912544
117.425925,334642.89817869983,4263471.125846466,117.42314234112068
118.44702000000001,334642.90838733944,4263471.129697195,118.4442909846641
119.46811500000001,334642.918233274,4263471.133332625,119.46538895673409
120.48921000000001,334642.927745463,4263471.13669017,120.48641586430894
121.51030500000002,334642.9369528661,4263471.139707246,121.50735131436696
122.5314,334642.9458841711,4263471.142324138,122.52817679238655
123.55249500000001,334642.95456397807,4263471.144524292,123.548902029269
124.57359000000001,334642.96301372984,4263471.146324478,124.5695585698346
125.59468500000001,334642.9712547875,4263471.147742331,125.59017852412276
126.61578000000002,334642.97930851224,4263471.148795488,126.61079400217315
127.63687500000002,334642.98719626496,4263471.1495015845,127.63143711402512
128.65797,334642.9949394071,4263471.149878257,128.65213996971826
129.679065,334643.00255929795,4263471.149943131,129.6729346573369
130.70016,334643.01007638645,4263471.149707615,130.69384060488758
131.721255,334643.0175086858,4263471.149166501,131.71484337666797
132.74235000000002,334643.0248738061,4263471.14831183,132.73592293508017
133.76344500000002,334643.03218935773,4263471.147135643,133.75705924252637
134.78454000000002,334643.03947295074,4263471.14562998,134.77823226140848
135.80563500000002,334643.0467421953,4263471.143786882,135.7994219541287
136.82673,334643.05401470175,4263471.1415983895,136.82060828308906
137.847825,334643.06131147326,4263471.139057672,137.8417724370508
138.86892,334643.0686919805,4263471.136170699,138.86290950761418
139.890015,334643.07624005456,4263471.132951542,139.88402339086264
140.91111,334643.0840399126,4263471.1294144,140.9051181223791
141.932205,334643.0921757719,4263471.125573478,141.9261977377465
142.9533,334643.10073184967,4263471.121442976,142.94726627254775
143.97439500000002,334643.1097923628,4263471.117037094,143.9683277623657
144.99549000000002,334643.11944139283,4263471.112370142,144.9893862425634
146.01658500000002,334643.12973791186,4263471.107476413,146.01044570784669
147.03768000000002,334643.14068657183,4263471.10243343,147.0315100649666
148.05877500000003,334643.1522849321,4263471.097324364,148.0525832091895
149.07987,334643.164530552,4263471.09223238,149.07366903578162
150.100965,334643.1774209906,4263471.087240652,150.09477144000937
151.12206,334643.1909538073,4263471.082432345,151.11589431713898
152.143155,334643.20512656146,4263471.07789063,152.13704156243674
153.16425,334643.2199348549,4263471.073696297,153.1582154281422
154.185345,334643.2353571664,4263471.069909355,154.179403792426
155.20644000000001,334643.251363121,4263471.066579059,155.20058710100656
156.22753500000002,334643.26792226906,4263471.0637545725,156.22174573723578
157.24863000000002,334643.2850041611,4263471.061485066,157.24286008446546
158.26972500000002,334643.3025783477,4263471.059819702,158.2639105260476
159.29082000000002,334643.32061437936,4263471.058807649,159.28487744533408
160.31191500000003,334643.3390815522,4263471.058497647,160.3057414211008
161.33301,334643.3579270273,4263471.0589015195,161.3265000337457
162.354105,334643.3770589847,4263471.059966069,162.34718080394458
163.3752,334643.39638163935,4263471.061631488,163.36781429825433
164.396295,334643.415799206,4263471.063837966,164.3884310832319
165.41739,334643.4352158993,4263471.066525691,165.40906172543407
166.43848500000001,334643.4545359343,4263471.0696348585,166.42973679141787
167.45958000000002,334643.4736635255,4263471.073105653,167.45048684774002
168.48067500000002,334643.49250933604,4263471.0768810455,168.4713382562429
169.50177000000002,334643.5110282743,4263471.080923059,169.4922885277116
170.52286500000002,334643.5291938194,4263471.085201714,170.51332306366805
171.54396000000003,334643.5469795138,4263471.089687059,171.53442722407118
172.565055,334643.5643589003,4263471.094349144,172.55558636888014
173.58615,334643.5813055217,4263471.099158018,173.57678585805388
174.607245,334643.5977929206,4263471.104083729,174.59801105155145
175.62834,334643.6137957354,4263471.109095901,175.619247298605
176.649435,334643.6293430365,4263471.114142991,176.640479415595
177.67053,334643.64454232994,4263471.119142955,177.66169145105954
178.69162500000002,334643.6595072208,4263471.124011378,178.68286739383643
179.71272000000002,334643.67435131397,4263471.128663846,179.7039912327636
180.73381500000002,334643.68918821437,4263471.133015946,180.72504695667877
181.75491000000002,334643.7041315268,4263471.13698326,181.74601855441978
182.77600500000003,334643.7192948563,4263471.140481375,182.7668900148245
183.79710000000003,334643.7347689212,4263471.143443264,183.78765144786544
184.818195,334643.75051995355,4263471.145896477,184.80832625854194
185.83929,334643.7664720623,4263471.147900563,185.82894911784913
186.860385,334643.7825493235,4263471.1495151,186.84955470570753
187.88148,334643.7986758129,4263471.150799662,187.87017770203755
188.902575,334643.8147756063,4263471.1518138265,188.8908527867598
189.92367000000002,334643.83077277977,4263471.152617169,189.91161463979464
190.94476500000002,334643.8465944668,4263471.153267537,190.93249698547714
191.96586000000002,334643.86226504174,4263471.153767831,191.9535031603164
192.98695500000002,334643.877923938,4263471.154055929,192.9746005445078
194.00805000000003,334643.8937172424,4263471.154065951,193.9957544390701
195.02914500000003,334643.90979104186,4263471.153732016,195.01693014502203
196.05024000000003,334643.9262914234,4263471.152988247,196.03809296338224
197.071335,334643.94336447376,4263471.151768759,197.0592081951695
198.09243,334643.9611562798,4263471.150007675,198.0802411414025
199.113525,334643.97979351436,4263471.147673785,199.10116490314266
200.13462,334643.9993186392,4263471.14488626,200.12198641521144
201.15571500000001,334644.0197512887,4263471.14180504,201.14272178390834
202.17681000000002,334644.0411110967,4263471.138590068,202.1633871156996
203.19790500000002,334644.06341769703,4263471.135401281,203.1839985170514
204.21900000000002,334644.0866907237,4263471.13239862,204.20457209443003
205.24009500000003,334644.11094981036,4263471.1297420245,205.22512395430155
206.26119000000003,334644.1362101528,4263471.127587851,206.24567016260448
207.28228500000003,334644.16238969384,4263471.126013895,207.26622589722152
208.30338,334644.18931173213,4263471.125021502,208.2868054718007
209.324475,334644.21679565025,4263471.124608854,209.30742316422774
210.34557,334644.2446608305,4263471.124774133,210.32809325238838
211.366665,334644.2727266554,4263471.1255155215,211.34883001416836
212.38776000000001,334644.3008125073,4263471.126831201,212.36964772745324
213.40885500000002,334644.3287377716,4263471.12871935,213.39056066933483
214.42995000000002,334644.35635621747,4263471.13116611,214.4115747805541
215.45104500000002,334644.38364079775,4263471.134115858,215.43266710494683
216.47214000000002,334644.41059027263,4263471.137503938,216.45380842927327
217.49323500000003,334644.43720340234,4263471.14126569,217.47496954029364
218.51433000000003,334644.4634789473,4263471.145336458,218.4961212247683
219.53542500000003,334644.48941566754,4263471.149651583,219.51723426945733
220.55652,334644.51501232333,4263471.154146406,220.53827946112108
221.577615,334644.54026950605,4263471.15875684,221.5592290492976
222.59871,334644.56521687034,4263471.163427852,222.58007850080858
223.619805,334644.589907327,4263471.16811166,223.60084186069855
224.64090000000002,334644.61439443845,4263471.1727606775,224.62153369450238
225.66199500000002,334644.63873176713,4263471.177327326,225.6421685677549
226.68309000000002,334644.66297287546,4263471.1817640215,226.66276104599106
227.70418500000002,334644.6871713257,4263471.186023182,227.68332569474563
228.72528000000003,334644.71138065256,4263471.190057238,228.7038770796737
229.74637500000003,334644.73563314526,4263471.193827662,229.72442985800893
230.76747000000003,334644.75990200386,4263471.197321072,230.74499894169264
231.788565,334644.7841502377,4263471.200528431,231.76559928659455
232.80966,334644.80834085593,4263471.20344069,232.78624584858406
233.830755,334644.83243686793,4263471.206048815,233.8069535835308
234.85185,334644.8564012828,4263471.208343757,234.8277374473042
235.87294500000002,334644.88019711006,4263471.210316479,235.84861239577384
236.89404000000002,334644.9037894384,4263471.211958166,236.86959121115774
237.91513500000002,334644.9271681185,4263471.213262736,237.89066079658662
238.93623000000002,334644.95033925725,4263471.214225897,238.91179106452378
239.95732500000003,334644.9733092457,4263471.21484339,239.9329516307254
240.97842000000003,334644.99608447496,4263471.215110954,240.95411211094773
241.99951500000003,334645.0186713359,4263471.215024331,241.975242120947
243.02061000000003,334645.04107621964,4263471.21457926,242.99631127647947
244.041705,334645.0633056934,4263471.213771523,244.01728925619477
245.0628,334645.0854048477,4263471.212605424,245.0381594998372
246.083895,334645.10750532034,4263471.211104433,246.05893636272233
247.10499000000002,334645.1297505524,4263471.20929463,247.07963841641717
248.12608500000002,334645.15228398476,4263471.2072020965,248.10028423248863
249.14718000000002,334645.1752490584,4263471.204852913,249.12089238250397
250.16827500000002,334645.19878921425,4263471.202273157,250.1414814380301
251.18937000000003,334645.2230478934,4263471.199488914,251.16206997063418
252.21046500000003,334645.2481555986,4263471.1965295635,252.18267532985615
253.23156000000003,334645.2741243889,4263471.193454696,253.20330367811778
254.25265500000003,334645.30090277334,4263471.190340112,254.22395517547207
255.27375000000004,334645.3284386544,4263471.18726177,255.24462992466388
256.294845,334645.3566799343,4263471.184295623,256.26532802843786
257.31594,334645.3855745153,4263471.181517628,257.2860495895389
258.337035,334645.41507029976,4263471.179003742,258.3067947107116
259.35813,334645.4451151398,4263471.17682959,259.3275634304184
260.379225,334645.47565195005,4263471.1750385305,260.3483494918244
261.40032,334645.5066146272,4263471.173614974,261.3691351377166
262.421415,334645.5379361068,4263471.17253705,262.389901385549
263.44251,334645.56954932393,4263471.171782887,263.4106292527753
264.46360500000003,334645.6013872144,4263471.171330613,264.43129975684957
265.48470000000003,334645.63338271336,4263471.171158358,265.45189391522564
266.50579500000003,334645.66546875663,4263471.171244253,266.4723927453575
267.52689000000004,334645.69758530584,4263471.171569381,267.4927817614809
268.54798500000004,334645.7297226494,4263471.172136,268.51307868494973
269.56908000000004,334645.76189301856,4263471.172955601,269.5333152801785
270.59017500000004,334645.79410873586,4263471.1740397075,270.5535233698375
271.61127000000005,334645.8263821238,4263471.17539985,271.5737347765971
272.63236500000005,334645.858725505,4263471.177047556,272.59398132312793
273.65346,334645.8911512016,4263471.178994351,273.6142948321
274.674555,334645.92367096036,4263471.181251514,274.63470676250665
275.69565,334645.95626518596,4263471.183816744,275.6552287863571
276.716745,334645.9888674709,4263471.186667461,276.6758430213157
277.73784,334646.02140758,4263471.189779427,277.69652916878556
278.758935,334646.0538152786,4263471.193128402,278.7172669301698
279.78003,334646.0860203316,4263471.196690149,279.7380360068713
280.801125,334646.11795250414,4263471.200440426,280.7588161002932
281.82222,334646.1495415614,4263471.204354998,281.77958691183846
282.843315,334646.18073097983,4263471.208407044,282.800331104456
283.86441,334646.2115419654,4263471.212555132,283.82104812967566
284.885505,334646.2420230809,4263471.216752678,284.8417433478806
285.9066,334646.2722229197,4263471.220953096,285.8624221260192
286.927695,334646.30219007505,4263471.225109798,286.88308983103957
287.94879000000003,334646.3319731404,4263471.229176198,287.9037518298901
288.96988500000003,334646.36162070907,4263471.233105711,288.924413489519
289.99098000000004,334646.39118086407,4263471.236852763,289.94508009496315
291.01207500000004,334646.4206842133,4263471.2404066175,290.9657541260583
292.03317000000004,334646.45013994246,4263471.243799229,291.9864346238807
293.05426500000004,334646.47955592745,4263471.247065167,293.00712041923447
294.07536000000005,334646.50894004415,4263471.250238996,294.0278103429237
295.09645500000005,334646.53830016847,4263471.253355283,295.04850322575237
296.11755000000005,334646.56764417625,4263471.2564485995,296.0691978985247
297.138645,334646.5969799434,4263471.25955351,297.0898931920446
298.15974,334646.6263153511,4263471.262692472,298.1105880076419
299.180835,334646.6556583053,4263471.265833248,299.1312815652307
300.20193,334646.68501671863,4263471.268928163,300.1519731746411
301.223025,334646.7143985038,4263471.271929537,301.1726621457086
302.24412,334646.7438115734,4263471.274789693,302.1933477882685
303.265215,334646.7732638404,4263471.277460955,303.2140294121566
304.28631,334646.8027632173,4263471.279895646,304.23470632720813
305.307405,334646.83231754653,4263471.282047555,305.25537793774265
306.3285,334646.86193303164,4263471.283904742,306.2760458529411
307.349595,334646.8916142233,4263471.285489815,307.2967139046188
308.37069,334646.9213655998,4263471.2868268965,308.3173860226299
309.391785,334646.9511916391,4263471.287940117,309.3380661368282
310.41288000000003,334646.98109681945,4263471.288853605,310.358758177068
311.43397500000003,334647.0110856187,4263471.289591486,311.37946607320305
312.45507000000003,334647.0411625157,4263471.290177889,312.4001937549596
313.47616500000004,334647.07135074574,4263471.290623488,313.4209416558346
314.49726000000004,334647.1017412336,4263471.2908903975,314.441697591902
315.51835500000004,334647.13244016847,4263471.290929781,315.4624465339099
316.53945000000004,334647.16355373967,4263471.290692807,316.48317345260693
317.56054500000005,334647.1951881365,4263471.29013064,317.5038633187415
318.58164000000005,334647.2274495483,4263471.289194447,318.52450110306205
319.60273500000005,334647.26044416433,4263471.287835392,319.54507177631695
320.62383000000005,334647.2942724606,4263471.286011496,320.5655611569974
321.644925,334647.32893908495,4263471.283795764,321.58596928302075
322.66602,334647.3643692404,4263471.281356525,322.60630798061504
323.687115,334647.40048573003,4263471.27886499,323.62658943216337
324.70821,334647.4372113566,4263471.276492366,324.6468258200487
325.729305,334647.4744689231,4263471.274409864,325.6670293266542
326.7504,334647.51218123257,4263471.272788692,326.68721213436294
327.771495,334647.5502710721,4263471.2718000095,327.70738642515033
328.79259,334647.5886448609,4263471.271561697,328.7275639555121
329.813685,334647.627161671,4263471.272037515,329.74775525118145
330.83478,334647.6656720633,4263471.273163524,330.76797061664683
331.855875,334647.70402659866,4263471.274875783,331.78822035639695
332.87697000000003,334647.7420758379,4263471.27711035,332.80851477492024
333.89806500000003,334647.77967034193,4263471.279803285,333.8288641767054
334.91916000000003,334647.8166606715,4263471.282890646,334.849278866241
335.94025500000004,334647.85290677455,4263471.286307251,335.8697682603427
336.96135000000004,334647.88838606386,4263471.289972401,336.89033066792865
337.98244500000004,334647.92315589404,4263471.293794835,337.91095683832845
339.00354000000004,334647.957275152,4263471.297683088,338.9316373759741
340.02463500000005,334647.9908027248,4263471.301545699,339.9523628852975
341.04573000000005,334648.023797499,4263471.3052912,340.9731239707305
342.06682500000005,334648.05631836184,4263471.30882813,341.993911236705
343.08792000000005,334648.088424278,4263471.312065064,343.0147152800365
344.10901500000006,334648.120194658,4263471.314920715,344.03552469970117
345.13011,334648.15175662364,4263471.317337458,345.0563234325283
346.151205,334648.1832440905,4263471.319261037,346.07709475153274
347.1723,334648.2147909739,4263471.320637198,347.0978219297289
348.193395,334648.246531189,4263471.3214116795,348.11848824013117
349.21449,334648.27859865146,4263471.32153023,349.1390769557544
350.235585,334648.3111272762,4263471.32093859,350.1595713496128
351.25668,334648.34423843614,4263471.319594192,351.17995776311426
352.277775,334648.377933282,4263471.31756648,352.200251947595
353.29887,334648.4121460447,4263471.314987252,353.2204860252196
354.319965,334648.44681023294,4263471.311988977,354.2406922947287
355.34106,334648.48185935576,4263471.308704127,355.2609030548631
356.36215500000003,334648.5172269221,4263471.305265168,356.28115060436323
357.38325000000003,334648.5528464406,4263471.301804571,357.3014672419696
358.40434500000003,334648.58865110384,4263471.29845445,358.3218851022945
359.42544000000004,334648.6245389627,4263471.295307104,359.34241810409014
360.44653500000004,334648.6603414613,4263471.2923793765,360.36304563951825
361.46763000000004,334648.69588261534,4263471.2896797,361.38374325013984
362.48872500000004,334648.73098644067,4263471.287216501,362.40448647751657
363.50982000000005,334648.7654769527,4263471.284998213,363.42525086320984
364.53091500000005,334648.7991781673,4263471.283033261,364.44601194878106
365.55201000000005,334648.8319141001,4263471.281330078,365.4667452757916
366.57310500000006,334648.86351805116,4263471.279897211,366.4874302560721
367.59420000000006,334648.89389275736,4263471.278744087,367.50807524679874
368.615295,334648.9229724012,4263471.277880539,368.52870171343807
369.63639,334648.9506913203,4263471.277316394,369.54933118623427
370.657485,334648.97698385234,4263471.277061486,370.5699851954321
371.67858,334649.00178433524,4263471.2771256445,371.59068527127585
372.699675,334649.0250271065,4263471.277518701,372.6114529440099
373.72077,334649.0466474472,4263471.278249855,373.632309501113
374.741865,334649.06663707027,4263471.279290658,374.65326170562196
375.76296,334649.0850750654,4263471.280554359,375.6742938315254
376.784055,334649.1020480277,4263471.2819492,376.69538822105335
377.80515,334649.11764255253,4263471.283383423,377.7165272164359
378.82624500000003,334649.1319452351,4263471.2847652715,378.73769315990285
379.84734000000003,334649.14504267066,4263471.286002986,379.7588683936843
380.86843500000003,334649.1570214543,4263471.287004809,380.78003526001015
381.88953000000004,334649.1679713469,4263471.28769451,381.80117860829745
382.91062500000004,334649.17800081585,4263471.288087622,382.8222981037747
383.93172000000004,334649.187225175,4263471.288233262,383.843398834396
384.95281500000004,334649.1957597488,4263471.288180596,384.8644858962281
385.97391000000005,334649.20371986146,4263471.287978793,385.885564385337
386.99500500000005,334649.2112208375,4263471.28767702,386.9066393977894
388.01610000000005,334649.21837800095,4263471.287324443,387.9277160296514
389.03719500000005,334649.22530463955,4263471.28696948,388.94879928806597
390.05829000000006,334649.2320387349,4263471.286632777,389.969890892203
391.07938500000006,334649.2385226241,4263471.286299709,390.9909883852752
392.10048000000006,334649.24469246727,4263471.285953375,392.0120890407874
393.121575,334649.25048442447,4263471.285576871,393.0331901322437
394.14267,334649.2558346557,4263471.285153296,394.054288933149
395.163765,334649.2606793211,4263471.2846657485,395.07538271700776
396.18486,334649.26495458063,4263471.284097327,396.0964687573245
397.205955,334649.2686191518,4263471.283429904,397.1175455320746
398.22705,334649.2717378789,4263471.282639609,398.1386171859532
399.248145,334649.2744067887,4263471.2817008775,399.1596895286518
400.26924,334649.2767219116,4263471.2805881435,400.18076837008596
401.290335,334649.27877927886,4263471.279275847,401.2018595201711
402.31143000000003,334649.28067492065,4263471.27773842,402.2229687888226
403.33252500000003,334649.2825048682,4263471.275950302,403.24410198595604
404.35362000000003,334649.2843647703,4263471.273886995,404.2652644258481
405.37471500000004,334649.2863407743,4263471.271550587,405.2864490841173
406.39581000000004,334649.28850910603,4263471.268970925,406.3076360523705
407.41690500000004,334649.2909455251,4263471.266179153,407.32880481744127
408.43800000000005,334649.2937257914,4263471.26320642,408.34993486616315
409.45909500000005,334649.29692566476,4263471.260083872,409.3710056853695
410.48019000000005,334649.3006209051,4263471.25684266,410.39199676189423
411.50128500000005,334649.30488727207,4263471.253513929,411.41288758265017
412.52238000000006,334649.309778754,4263471.250136955,412.43366698743625
413.54347500000006,334649.31526753097,4263471.246781559,413.4543589608007
414.56457000000006,334649.32130657096,4263471.243524732,414.4749957407246
415.58566500000006,334649.3278488419,4263471.240443467,415.49560956518894
416.60676,334649.3348473119,4263471.237614757,416.516232672175
417.627855,334649.3422549488,4263471.235115593,417.53689729966396
418.64895,334649.3500247207,4263471.233022969,418.55763568563714
419.670045,334649.35811038973,4263471.231412019,419.57847854079785
420.69114,334649.36647981184,4263471.230324902,420.59942947137785
421.712235,334649.3751129474,4263471.229775461,421.6204688047543
422.73333,334649.38399015035,4263471.229776618,422.64157611170714
423.754425,334649.3930917745,4263471.230341293,423.662730963017
424.77552000000003,334649.40239817376,4263471.231482406,424.68391292946404
425.79661500000003,334649.4118897021,4263471.233212881,425.70510158182844
426.81771000000003,334649.42154670233,4263471.235545624,426.7262764946735
427.83880500000004,334649.4313331707,4263471.238472201,427.74742290639836
428.85990000000004,334649.4411639145,4263471.24191997,428.76854309845726
429.88099500000004,334649.4509445264,4263471.24580426,429.78964254497856
430.90209000000004,334649.4605805989,4263471.250040394,430.8107267200908
431.92318500000005,334649.4699777249,4263471.254543706,431.8318010979227
432.94428000000005,334649.4790414971,4263471.259229522,432.8528711526031
433.96537500000005,334649.4876775079,4263471.2640131675,433.8739423582601
434.98647000000005,334649.49579353415,4263471.268814305,434.8950198954308
436.00756500000006,334649.5033261004,4263471.2736096075,435.9161050799868
437.02866000000006,334649.5102320094,4263471.278415965,436.937196501767
438.04975500000006,334649.51646848896,4263471.283251112,437.95829269347666
439.07085000000006,334649.5219927667,4263471.288132783,438.97939218782113
440.091945,334649.5267620706,4263471.293078711,440.000493517506
441.11304,334649.53073362814,4263471.298106629,441.0215952152367
442.134135,334649.5338648492,4263471.303234123,442.0426958152579
443.15523,334649.53617129155,4263471.308431256,443.06379434346826
444.176325,334649.5378094924,4263471.313552865,444.0848910177845
445.19742,334649.5389569384,4263471.318436668,445.1059862332563
446.218515,334649.53979111667,4263471.322920385,446.12708038493355
447.23961,334649.5404895136,4263471.326841731,447.1481738678659
448.26070500000003,334649.54122961627,4263471.330038424,448.1692670771031
449.28180000000003,334649.5421889113,4263471.332348183,449.1903604076949
450.30289500000003,334649.5435391739,4263471.333629639,450.21145422465105
451.32399000000004,334649.5453948262,4263471.333951418,451.232548591341
452.34508500000004,334649.5478371756,4263471.333503404,452.25364339696944
453.36618000000004,334649.5509471279,4263471.332476941,453.27473852863153
454.38727500000005,334649.5548055895,4263471.331063378,454.29583387342325
455.40837000000005,334649.5594934665,4263471.329454062,455.31692931844
456.42946500000005,334649.5650916652,4263471.32784034,456.33802475077755
457.45056000000005,334649.5716803085,4263471.326413231,457.35912005794876
458.47165500000006,334649.57924028236,4263471.325321811,458.3802151803549
459.49275000000006,334649.5875572781,4263471.324632669,459.4013101624267
460.51384500000006,334649.5963942127,4263471.324402769,460.42240506073153
461.53494000000006,334649.6055140034,4263471.324689073,461.4434999318373
462.55603500000007,334649.6146795673,4263471.3255485445,462.4645948323117
